"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainLHCP) []","dB(GainRHCP) []"
1.57542,0,-180,-28.7400221552865,-42.2363650870355
1.57542,0,-170,-25.6044615613308,-29.2148573084228
1.57542,0,-160,-26.0951386421972,-27.2692384299713
1.57542,0,-150,-20.822790115657,-26.1522842369079
1.57542,0,-140,-16.7856852717461,-23.8946892739182
1.57542,0,-130,-14.8762316423009,-23.0047249462585
1.57542,0,-120,-13.8394639345682,-22.9829624266366
1.57542,0,-110,-12.8731705598366,-22.6873024369652
1.57542,0,-100,-11.636587848028,-21.7081180724873
1.57542,0,-90,-10.0465620898654,-20.120835990674
1.57542,0,-80,-8.14178608128536,-17.9724570891135
1.57542,0,-70,-6.05581597033314,-15.3937342367753
1.57542,0,-60,-4.00125072744451,-12.7323932018383
1.57542,0,-50,-2.24110732167329,-10.3996214673059
1.57542,0,-40,-1.04825307170823,-8.6796141971969
1.57542,0,-30,-0.649775901541588,-7.65276136146653
1.57542,0,-20,-1.12502410308954,-7.25815841523595
1.57542,0,-10,-2.09282882748775,-7.49772422910758
1.57542,0,0,-2.33645645319981,-8.36395485028813
1.57542,0,10,-1.41108879704034,-9.20063396915797
1.57542,0,20,-0.6064789742264,-8.91116504875767
1.57542,0,30,-0.704224767159892,-7.88532221138281
1.57542,0,40,-1.77089982357364,-7.20908347612832
1.57542,0,50,-3.65898552153006,-7.30636223362648
1.57542,0,60,-6.16166319856023,-8.15150661997495
1.57542,0,70,-9.0092747661605,-9.54289080572458
1.57542,0,80,-11.8422763812943,-11.2278425040463
1.57542,0,90,-14.2413441582988,-12.9778108085991
1.57542,0,100,-15.8739939047954,-14.6418448149942
1.57542,0,110,-16.6984441951328,-16.18441529374
1.57542,0,120,-17.0377467614541,-17.7799235134247
1.57542,0,130,-17.4160142740658,-20.0699755722001
1.57542,0,140,-18.2111725261813,-24.4437657178655
1.57542,0,150,-19.4889147588456,-29.5348320084695
1.57542,0,160,-21.928226782059,-26.5510096725536
1.57542,0,170,-27.9881762191884,-28.3000926242535
1.57542,0,180,-28.7400221552865,-42.2363650870356
