"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainLHCP) []","dB(GainRHCP) []"
1.57542,0,-180,-29.9189342642724,-39.1864153801283
1.57542,0,-170,-29.8630974547832,-27.2844182462816
1.57542,0,-160,-23.7874467232637,-26.5308340254814
1.57542,0,-150,-21.4820977847574,-33.1108681956295
1.57542,0,-140,-19.8393736565218,-25.960921925668
1.57542,0,-130,-18.648750857486,-20.6770159411364
1.57542,0,-120,-18.0698646002201,-18.0849224771558
1.57542,0,-110,-17.6582824846359,-16.3061129703746
1.57542,0,-100,-16.8252628570742,-14.6567155324564
1.57542,0,-90,-15.2027386286213,-12.9297603554476
1.57542,0,-80,-12.7907598521065,-11.1162436865591
1.57542,0,-70,-9.9081880586128,-9.32822973455215
1.57542,0,-60,-6.99486355983842,-7.76225805809389
1.57542,0,-50,-4.4333507816478,-6.6498490807568
1.57542,0,-40,-2.49274271536348,-6.19510778112956
1.57542,0,-30,-1.35577181571123,-6.47557365268445
1.57542,0,-20,-1.15366970242308,-7.23514189104269
1.57542,0,-10,-1.85844824356663,-7.61435877246246
1.57542,0,0,-2.77695170336488,-6.9073770379374
1.57542,0,10,-2.53841931459145,-5.8351287363091
1.57542,0,20,-1.45123237119811,-5.25083252651743
1.57542,0,30,-0.82342786648769,-5.41314209026926
1.57542,0,40,-1.0798414002588,-6.39533836981515
1.57542,0,50,-2.13909921041148,-8.22023892997451
1.57542,0,60,-3.77747048551891,-10.7833906688757
1.57542,0,70,-5.73301287910334,-13.7998770837035
1.57542,0,80,-7.74805605781234,-16.8040834877109
1.57542,0,90,-9.60670389670112,-19.2611600736349
1.57542,0,100,-11.1781825624949,-20.7854095023943
1.57542,0,110,-12.4509580647634,-21.2511460548936
1.57542,0,120,-13.5547082375635,-20.9354364721814
1.57542,0,130,-14.8509860308362,-20.6790254879195
1.57542,0,140,-17.1034559547102,-21.5401579279175
1.57542,0,150,-21.3969020504444,-24.0064444666714
1.57542,0,160,-25.7087901565893,-26.440028477374
1.57542,0,170,-25.4587508336468,-29.7251481533342
1.57542,0,180,-29.9189342642724,-39.1864153801283
