"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainLHCP) []","dB(GainRHCP) []"
1.57542,0,-180,-46.8719840859579,-35.3967148668341
1.57542,0,-170,-40.2897331956957,-37.8868917927905
1.57542,0,-160,-30.2834866543675,-46.1153484941015
1.57542,0,-150,-25.9869178148638,-36.3822254508632
1.57542,0,-140,-24.3101351415219,-30.7415171030099
1.57542,0,-130,-23.6661726564989,-26.497557189616
1.57542,0,-120,-23.1259593227194,-23.541249327309
1.57542,0,-110,-22.3227008688452,-21.4597535359134
1.57542,0,-100,-21.2122504894632,-19.7958093050347
1.57542,0,-90,-19.7221116554054,-18.3180721685061
1.57542,0,-80,-17.6033771904352,-17.0216413566643
1.57542,0,-70,-14.6243076146054,-16.059003100345
1.57542,0,-60,-10.943158137832,-15.6886024243065
1.57542,0,-50,-7.06446526889038,-16.2540409522727
1.57542,0,-40,-3.47247486751678,-18.2026210479578
1.57542,0,-30,-0.479005488049816,-22.2371219195792
1.57542,0,-20,1.74484020856178,-30.2062599290885
1.57542,0,-10,3.11161195887778,-38.8673286355136
1.57542,0,0,3.5777157914239,-33.0773212386734
1.57542,0,10,3.12586769459046,-36.4581076575538
1.57542,0,20,1.76369686163019,-30.3636132260884
1.57542,0,30,-0.469272513288154,-22.4112779654049
1.57542,0,40,-3.48333425256238,-18.321411330001
1.57542,0,50,-7.10199281472672,-16.3616690158401
1.57542,0,60,-11.0066874644422,-15.8012381335104
1.57542,0,70,-14.7045053403034,-16.1802438098359
1.57542,0,80,-17.6891702462536,-17.1507288364294
1.57542,0,90,-19.8197457097224,-18.4581935504843
1.57542,0,100,-21.3389538202103,-19.9702515103833
1.57542,0,110,-22.47355290015,-21.7354026624268
1.57542,0,120,-23.2461143736943,-24.0494296850854
1.57542,0,130,-23.6514520333643,-27.3947423775538
1.57542,0,140,-24.0713205402102,-31.5930809182775
1.57542,0,150,-25.5043253564813,-34.8059029377445
1.57542,0,160,-29.5370486281689,-41.6382286461737
1.57542,0,170,-39.2770840833937,-42.7937632514874
1.57542,0,180,-46.871984085958,-35.3967148668341
