"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainLHCP) []","dB(GainRHCP) []"
1.57542,0,-180,-41.7235442260967,-30.7826111092391
1.57542,0,-170,-47.0730831184603,-34.0563815435675
1.57542,0,-160,-30.108301227789,-44.7622686760035
1.57542,0,-150,-25.6871456606469,-34.8840517126276
1.57542,0,-140,-24.8174227308813,-30.3126593340296
1.57542,0,-130,-25.4001555830485,-26.6205669196258
1.57542,0,-120,-25.9177512319596,-23.8417421107516
1.57542,0,-110,-25.5724359565437,-21.8707445894522
1.57542,0,-100,-24.4882461706389,-20.2766328948478
1.57542,0,-90,-22.7936191822555,-18.8012266057952
1.57542,0,-80,-20.0845420869944,-17.4346350556151
1.57542,0,-70,-16.1344457159807,-16.3394484092635
1.57542,0,-60,-11.5740148119157,-15.774565475599
1.57542,0,-50,-7.16246821934486,-16.0540612437747
1.57542,0,-40,-3.32111053848141,-17.5541503974786
1.57542,0,-30,-0.24694760890404,-20.8483434837371
1.57542,0,-20,1.97062131446156,-27.1020297160934
1.57542,0,-10,3.2969264791434,-33.1011833477845
1.57542,0,0,3.72095966687636,-31.4313125991457
1.57542,0,10,3.23933406403453,-32.1780917775903
1.57542,0,20,1.85292387925193,-24.8063033645719
1.57542,0,30,-0.43028338496154,-19.6304636664482
1.57542,0,40,-3.58144056395026,-16.8619653721772
1.57542,0,50,-7.51641197620868,-15.5721658395291
1.57542,0,60,-12.0246354063297,-15.3470084310979
1.57542,0,70,-16.6219703037062,-15.906873419735
1.57542,0,80,-20.4620593629671,-16.9898269730877
1.57542,0,90,-22.9730821709322,-18.3637290641206
1.57542,0,100,-24.5176880601968,-19.8794013020213
1.57542,0,110,-25.5007173564804,-21.549845461654
1.57542,0,120,-25.7398946428084,-23.6213214055019
1.57542,0,130,-25.0830849508075,-26.4588148919793
1.57542,0,140,-24.3577908580216,-29.9397196260998
1.57542,0,150,-25.0824336694532,-34.0650307406199
1.57542,0,160,-29.2078273859284,-50.872494359537
1.57542,0,170,-42.7378696629211,-34.6875792601066
1.57542,0,180,-41.7235442260967,-30.7826111092391
