"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainLHCP) []","dB(GainRHCP) []"
1.57542,0,-180,-42.9411254713234,-28.9454345717005
1.57542,0,-170,-37.8068272861555,-30.7218584302715
1.57542,0,-160,-27.4629044834138,-38.6326789174878
1.57542,0,-150,-24.0079097557571,-42.5267038739867
1.57542,0,-140,-23.7617170062959,-30.7420264597314
1.57542,0,-130,-25.1121470543088,-25.3602076393351
1.57542,0,-120,-26.541629256417,-22.2504105792808
1.57542,0,-110,-26.7634025801771,-20.2397137552088
1.57542,0,-100,-25.7581000528605,-18.6553427165333
1.57542,0,-90,-23.999589566839,-17.1933759696538
1.57542,0,-80,-21.2311961409643,-15.835212627938
1.57542,0,-70,-17.1326139491303,-14.7340400246131
1.57542,0,-60,-12.3517457989263,-14.1381049427872
1.57542,0,-50,-7.74546347395885,-14.3600443323835
1.57542,0,-40,-3.76628432219159,-15.7921849991722
1.57542,0,-30,-0.598056365820433,-19.0433345358459
1.57542,0,-20,1.6919373903686,-25.4237097208613
1.57542,0,-10,3.08137863637008,-32.8687294098885
1.57542,0,0,3.5575251577897,-30.2130114432794
1.57542,0,10,3.10815303091174,-28.9025086081233
1.57542,0,20,1.72466381221595,-22.1744736591479
1.57542,0,30,-0.595745764176062,-17.4382031299224
1.57542,0,40,-3.84046688522549,-14.940875464456
1.57542,0,50,-7.95034829460177,-13.9338050695874
1.57542,0,60,-12.7345824175457,-13.9879452484042
1.57542,0,70,-17.6192764530951,-14.7896708169093
1.57542,0,80,-21.4278418197128,-16.0607975760986
1.57542,0,90,-23.625546117599,-17.5644011327689
1.57542,0,100,-25.1301615226342,-19.1518927817247
1.57542,0,110,-26.5001274390863,-20.8426753144716
1.57542,0,120,-27.1934042998591,-22.8934661489586
1.57542,0,130,-26.4040812023167,-25.7083223125541
1.57542,0,140,-25.1889954221744,-29.4309982967271
1.57542,0,150,-25.6055469596827,-34.6204283971187
1.57542,0,160,-29.7884104478428,-58.8588541039539
1.57542,0,170,-45.5603285653509,-32.6012010704268
1.57542,0,180,-42.9411254713234,-28.9454345717005
