"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainLHCP) []","dB(GainRHCP) []"
1.57542,0,-180,-43.8351755858856,-38.4953172517657
1.57542,0,-170,-26.0552528313403,-28.0573578399415
1.57542,0,-160,-21.8496717114676,-25.6354146646889
1.57542,0,-150,-20.0298699308314,-25.4963796738272
1.57542,0,-140,-18.2257385020651,-23.0598746889315
1.57542,0,-130,-17.2130116759495,-21.1569383816387
1.57542,0,-120,-17.0469507097237,-20.3385971533351
1.57542,0,-110,-17.0495174312865,-19.6583058140136
1.57542,0,-100,-16.5258664366231,-18.5127074678923
1.57542,0,-90,-15.168324661735,-16.8259827243931
1.57542,0,-80,-13.0823343801701,-14.750248600361
1.57542,0,-70,-10.5923402815962,-12.5294106114321
1.57542,0,-60,-8.09316165327213,-10.4665927131154
1.57542,0,-50,-5.97551286662133,-8.87549642418112
1.57542,0,-40,-4.60354740925195,-8.04331404404071
1.57542,0,-30,-4.36341752533327,-8.25455285034123
1.57542,0,-20,-5.86469160920036,-9.98394068373725
1.57542,0,-10,-10.8225819027683,-14.6808211171534
1.57542,0,0,-29.6914920213189,-30.5098772754401
1.57542,0,10,-9.64228634455159,-14.7428844122376
1.57542,0,20,-5.21729883162135,-9.65288706446635
1.57542,0,30,-3.9036327565558,-7.63264731037346
1.57542,0,40,-4.2740815532833,-7.20239111916702
1.57542,0,50,-5.77237876512774,-7.88149677909869
1.57542,0,60,-8.01863718494009,-9.36141701288168
1.57542,0,70,-10.638320460215,-11.3308817471013
1.57542,0,80,-13.2255288707292,-13.4633201886549
1.57542,0,90,-15.373973628011,-15.451496593361
1.57542,0,100,-16.7569627599523,-17.0521016690491
1.57542,0,110,-17.2810300836738,-18.1358156483777
1.57542,0,120,-17.2735482409262,-18.8299406002715
1.57542,0,130,-17.4322446715457,-19.7757759714831
1.57542,0,140,-18.3901238072181,-22.1363892465103
1.57542,0,150,-19.9129615014764,-26.5001813811374
1.57542,0,160,-21.1150017458201,-27.3159971686601
1.57542,0,170,-24.2699509274826,-28.3041552061502
1.57542,0,180,-43.8351755858856,-38.4953172517657
