"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainLHCP) []","dB(GainRHCP) []"
1.57542,0,-180,-27.6909550327356,-45.0290515554921
1.57542,0,-170,-29.331110647296,-50.3884598612882
1.57542,0,-160,-35.7632397827039,-36.7161353716818
1.57542,0,-150,-45.0659367211794,-34.1252210598027
1.57542,0,-140,-33.8966124624219,-33.2370788797732
1.57542,0,-130,-27.1118475294358,-27.2963081065876
1.57542,0,-120,-23.420898392735,-23.2211911775529
1.57542,0,-110,-21.2861233832416,-20.8179673796879
1.57542,0,-100,-19.8426443486666,-19.2005053236539
1.57542,0,-90,-18.6888407474326,-17.9959228862676
1.57542,0,-80,-17.8362084747195,-17.2102136941134
1.57542,0,-70,-17.6945399059906,-17.1278937681033
1.57542,0,-60,-19.3522100703384,-18.4270354581326
1.57542,0,-50,-27.8294182933024,-23.1887213468589
1.57542,0,-40,-20.8667980811276,-30.118572620261
1.57542,0,-30,-11.1090299373756,-16.5423842599752
1.57542,0,-20,-6.19386088205608,-10.9424973574306
1.57542,0,-10,-3.60029470167853,-8.01157781711407
1.57542,0,0,-2.82950380539766,-6.83678242972371
1.57542,0,10,-3.80430562557282,-7.19955431933033
1.57542,0,20,-6.69898821653827,-9.17195280694209
1.57542,0,30,-12.2839718755507,-13.2029432263267
1.57542,0,40,-25.4923650874918,-20.4821212490823
1.57542,0,50,-22.7033794533917,-23.9276151586982
1.57542,0,60,-17.3844184960531,-19.2676393890238
1.57542,0,70,-16.4205840859598,-17.638823177407
1.57542,0,80,-16.9436917141686,-17.6125343382717
1.57542,0,90,-18.1338845166716,-18.3979537111541
1.57542,0,100,-19.6448735547121,-19.6587733245783
1.57542,0,110,-21.4163460514049,-21.3297255538554
1.57542,0,120,-23.6931198015474,-23.5266411495117
1.57542,0,130,-26.8539713854259,-25.9862701387153
1.57542,0,140,-29.7549495271057,-26.8766203613697
1.57542,0,150,-30.1185949876197,-26.7906902718278
1.57542,0,160,-30.9092790276758,-29.508289220144
1.57542,0,170,-29.7323235206422,-40.0009749390978
1.57542,0,180,-27.6909550327356,-45.0290515554922
