"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainLHCP) []","dB(GainRHCP) []"
1.57542,0,-180,-29.2487667524516,-32.6029232503281
1.57542,0,-170,-31.0100921361346,-35.9499739198392
1.57542,0,-160,-40.4447754611372,-38.6850381462836
1.57542,0,-150,-37.0014450151822,-33.1765479135988
1.57542,0,-140,-29.2569037845137,-30.21902255485
1.57542,0,-130,-24.4503936755185,-26.2175046463441
1.57542,0,-120,-21.4179226765616,-23.1930486344419
1.57542,0,-110,-19.4839369884786,-21.2598519566739
1.57542,0,-100,-18.0687088752215,-19.8580911314294
1.57542,0,-90,-16.889642417818,-18.7076459402447
1.57542,0,-80,-15.9959009170786,-17.8448942980161
1.57542,0,-70,-15.7572225885871,-17.5273633036207
1.57542,0,-60,-17.0591384687591,-18.24527627824
1.57542,0,-50,-23.1165840499548,-20.993184583234
1.57542,0,-40,-23.0795557035115,-26.7038113720357
1.57542,0,-30,-11.4380876655544,-20.2091515503299
1.57542,0,-20,-6.14674907324499,-13.994303464509
1.57542,0,-10,-3.40675695320123,-10.7515783760159
1.57542,0,0,-2.56874990561407,-9.55124431367646
1.57542,0,10,-3.53131842122881,-10.0995565381147
1.57542,0,20,-6.50423337859913,-12.37615477182
1.57542,0,30,-12.4528579174089,-16.7514082296255
1.57542,0,40,-28.7759292548042,-23.0582287992788
1.57542,0,50,-19.4883782078459,-22.0212088847353
1.57542,0,60,-15.2921103174321,-18.983186905476
1.57542,0,70,-14.5776473485089,-17.9708925901407
1.57542,0,80,-15.1995896184318,-18.1462019926183
1.57542,0,90,-16.4334576589841,-18.9682032207428
1.57542,0,100,-17.9593985231748,-20.1588969565293
1.57542,0,110,-19.7506176743625,-21.6406061449955
1.57542,0,120,-22.0812574645528,-23.5146466559466
1.57542,0,130,-25.1444339919834,-25.7332248041999
1.57542,0,140,-26.9868482586114,-27.3698253679312
1.57542,0,150,-26.5098409057849,-28.8631442153389
1.57542,0,160,-27.8740506861684,-34.9531674827181
1.57542,0,170,-30.3716861620321,-41.0705274487432
1.57542,0,180,-29.2487667524516,-32.6029232503281
