"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.5752,0,-180,36.5806266539547
1.5752,0,-170,6.85771199019921
1.5752,0,-160,4.6523789158417
1.5752,0,-150,18.5951226879237
1.5752,0,-140,10.2348654157897
1.5752,0,-130,6.31517668700022
1.5752,0,-120,6.95974695428854
1.5752,0,-110,7.38573100280968
1.5752,0,-100,7.06697857234809
1.5752,0,-90,6.35915930177377
1.5752,0,-80,5.58942432175725
1.5752,0,-70,5.01260204701723
1.5752,0,-60,4.8913137094919
1.5752,0,-50,5.4470811684038
1.5752,0,-40,6.75692214464741
1.5752,0,-30,8.87791340393366
1.5752,0,-20,12.1505292015969
1.5752,0,-10,17.9784054273972
1.5752,0,0,59.018118886101
1.5752,0,10,18.0311670356204
1.5752,0,20,12.0267926709566
1.5752,0,30,8.63427219128851
1.5752,0,40,6.42372068532739
1.5752,0,50,5.08245816320198
1.5752,0,60,4.60155930718941
1.5752,0,70,4.88510240066174
1.5752,0,80,5.61194238772058
1.5752,0,90,6.43252844892035
1.5752,0,100,7.03004815539778
1.5752,0,110,7.05312828869498
1.5752,0,120,6.25088994929395
1.5752,0,130,5.44779190131139
1.5752,0,140,8.81443849017173
1.5752,0,150,39.3481815920107
1.5752,0,160,7.41130559072812
1.5752,0,170,6.62990480229147
1.5752,0,180,36.5806266539543
