"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.5744,0,-180,38.4726668013095
1.5744,0,-170,6.25554060235541
1.5744,0,-160,5.32635082580781
1.5744,0,-150,26.8803670273614
1.5744,0,-140,8.5450003648769
1.5744,0,-130,5.61674606689199
1.5744,0,-120,6.56569886172297
1.5744,0,-110,7.17513206175809
1.5744,0,-100,6.9711833215054
1.5744,0,-90,6.29620137234234
1.5744,0,-80,5.49866387079767
1.5744,0,-70,4.86679880140967
1.5744,0,-60,4.70060202424733
1.5744,0,-50,5.25120324656536
1.5744,0,-40,6.59115835790531
1.5744,0,-30,8.75992680682428
1.5744,0,-20,12.0953892074447
1.5744,0,-10,18.0295792567171
1.5744,0,0,64.2908008991707
1.5744,0,10,17.9491658661109
1.5744,0,20,12.0599149086398
1.5744,0,30,8.74186498126886
1.5744,0,40,6.585629523238
1.5744,0,50,5.25764626939482
1.5744,0,60,4.71185082170439
1.5744,0,70,4.86073003572332
1.5744,0,80,5.44321109021277
1.5744,0,90,6.15493177176447
1.5744,0,100,6.70880919579857
1.5744,0,110,6.77637155201878
1.5744,0,120,6.05912905498014
1.5744,0,130,5.07818989161068
1.5744,0,140,7.98390858278737
1.5744,0,150,34.6838318765272
1.5744,0,160,6.15770095034751
1.5744,0,170,6.9532330591497
1.5744,0,180,38.4726668013101
