"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.5753,0,-180,36.6539672524856
1.5753,0,-170,5.45657140174493
1.5753,0,-160,5.98591682133248
1.5753,0,-150,24.3686844637699
1.5753,0,-140,10.0753352767614
1.5753,0,-130,6.33108391410232
1.5753,0,-120,6.82622840780403
1.5753,0,-110,7.36649025204321
1.5753,0,-100,7.16110112687982
1.5753,0,-90,6.43521402288228
1.5753,0,-80,5.50003871649244
1.5753,0,-70,4.63148044851596
1.5753,0,-60,4.16573920094216
1.5753,0,-50,4.49012125757915
1.5753,0,-40,5.76090954801356
1.5753,0,-30,7.95777048108954
1.5753,0,-20,11.3566987839539
1.5753,0,-10,17.3770593261918
1.5753,0,0,55.5424681509832
1.5753,0,10,17.248460115361
1.5753,0,20,11.4214221197488
1.5753,0,30,8.15004832188407
1.5753,0,40,6.06199528974833
1.5753,0,50,4.86303397398796
1.5753,0,60,4.52571052371553
1.5753,0,70,4.90436999477493
1.5753,0,80,5.67633902814021
1.5753,0,90,6.5373435140347
1.5753,0,100,7.22062589284783
1.5753,0,110,7.4128125389744
1.5753,0,120,6.84329596579446
1.5753,0,130,6.10692836302316
1.5753,0,140,9.03657757601904
1.5753,0,150,37.1296262230396
1.5753,0,160,6.8175631770947
1.5753,0,170,5.91836800799782
1.5753,0,180,36.653967252486
