"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.5749,0,-180,33.6311973284314
1.5749,0,-170,4.30310722531227
1.5749,0,-160,7.65613552766738
1.5749,0,-150,47.4023353010926
1.5749,0,-140,9.98369512001386
1.5749,0,-130,7.09752080276368
1.5749,0,-120,7.46979948491791
1.5749,0,-110,7.75446919576499
1.5749,0,-100,7.38223186398107
1.5749,0,-90,6.56719300394685
1.5749,0,-80,5.56237264830217
1.5749,0,-70,4.57754287746766
1.5749,0,-60,3.89251496590223
1.5749,0,-50,3.93418553401693
1.5749,0,-40,4.98755778937224
1.5749,0,-30,7.04006737504811
1.5749,0,-20,10.3256838050903
1.5749,0,-10,16.2672151370567
1.5749,0,0,49.2201706178832
1.5749,0,10,15.7448844626659
1.5749,0,20,9.85960502939397
1.5749,0,30,6.54488407131948
1.5749,0,40,4.55686593755375
1.5749,0,50,3.83374366496313
1.5749,0,60,4.32623092590742
1.5749,0,70,5.47756177010322
1.5749,0,80,6.81567159260292
1.5749,0,90,8.07820488780055
1.5749,0,100,9.02059748452421
1.5749,0,110,9.32353677174044
1.5749,0,120,8.76793820889943
1.5749,0,130,8.05214666677006
1.5749,0,140,10.6769247187587
1.5749,0,150,36.8211091855584
1.5749,0,160,7.44554935944121
1.5749,0,170,4.85458738371444
1.5749,0,180,33.6311973284316
