"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.5757,0,-180,34.9679722960039
1.5757,0,-170,3.5589128012917
1.5757,0,-160,7.62736912938134
1.5757,0,-150,30.9832381701559
1.5757,0,-140,12.2487911926212
1.5757,0,-130,9.99908302527325
1.5757,0,-120,11.0810179980386
1.5757,0,-110,11.9169537961249
1.5757,0,-100,11.7151040378138
1.5757,0,-90,10.6890957906111
1.5757,0,-80,9.21977222651932
1.5757,0,-70,7.59128079212277
1.5757,0,-60,6.03243822659535
1.5757,0,-50,4.87964711568613
1.5757,0,-40,4.74151695658024
1.5757,0,-30,6.12320871102744
1.5757,0,-20,9.11618453652738
1.5757,0,-10,14.6560711350893
1.5757,0,0,36.4738790372283
1.5757,0,10,16.3002785543265
1.5757,0,20,10.0147079619333
1.5757,0,30,6.55466132807482
1.5757,0,40,4.28477068906992
1.5757,0,50,2.916267649574
1.5757,0,60,2.63988429713294
1.5757,0,70,3.27859485834635
1.5757,0,80,4.23279767743944
1.5757,0,90,5.16567973068623
1.5757,0,100,5.89523453441697
1.5757,0,110,6.24725986762242
1.5757,0,120,6.17120795163166
1.5757,0,130,6.50681183192749
1.5757,0,140,10.293517493646
1.5757,0,150,59.2218604164066
1.5757,0,160,7.91933614005748
1.5757,0,170,2.88306643811876
1.5757,0,180,34.9679722960043
