"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.5753,0,-180,45.9018414288695
1.5753,0,-170,5.83128311632242
1.5753,0,-160,6.26340678742028
1.5753,0,-150,30.4288681689069
1.5753,0,-140,9.0784339983334
1.5753,0,-130,6.00230330025575
1.5753,0,-120,6.75154887352689
1.5753,0,-110,7.32900255912892
1.5753,0,-100,7.14651216995154
1.5753,0,-90,6.47908801922297
1.5753,0,-80,5.63331362984594
1.5753,0,-70,4.86878989145343
1.5753,0,-60,4.48950017333127
1.5753,0,-50,4.82821860458499
1.5753,0,-40,6.03935474124565
1.5753,0,-30,8.14897554037526
1.5753,0,-20,11.4498279667633
1.5753,0,-10,17.3245725829809
1.5753,0,0,60.5092486966102
1.5753,0,10,17.4244879387181
1.5753,0,20,11.463542270565
1.5753,0,30,8.10578800098707
1.5753,0,40,5.93606249203136
1.5753,0,50,4.6724121283018
1.5753,0,60,4.3354641397546
1.5753,0,70,4.79261851853662
1.5753,0,80,5.67772226043608
1.5753,0,90,6.65714616259365
1.5753,0,100,7.4520287278901
1.5753,0,110,7.7411244814343
1.5753,0,120,7.28274412286873
1.5753,0,130,6.80663337503579
1.5753,0,140,10.2420456154172
1.5753,0,150,26.1578482010035
1.5753,0,160,6.2657831713717
1.5753,0,170,5.72943476685356
1.5753,0,180,45.9018414288687
