"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.5752,0,-180,39.1570825248877
1.5752,0,-170,4.55288945314928
1.5752,0,-160,6.49593111634091
1.5752,0,-150,26.078091109256
1.5752,0,-140,11.2407463156332
1.5752,0,-130,8.14407131632669
1.5752,0,-120,8.76858641986751
1.5752,0,-110,9.28886138094943
1.5752,0,-100,8.99170614006405
1.5752,0,-90,8.09441745403035
1.5752,0,-80,6.8990705707082
1.5752,0,-70,5.64247730232141
1.5752,0,-60,4.58927051663335
1.5752,0,-50,4.18047037260153
1.5752,0,-40,4.89708024364382
1.5752,0,-30,6.82732939493749
1.5752,0,-20,10.1054196808158
1.5752,0,-10,16.0427346874578
1.5752,0,0,61.2162562017894
1.5752,0,10,15.9718889314921
1.5752,0,20,10.0813427452232
1.5752,0,30,6.75244007238062
1.5752,0,40,4.61996740197814
1.5752,0,50,3.49807617908271
1.5752,0,60,3.49251727738919
1.5752,0,70,4.28942569072182
1.5752,0,80,5.38581579567036
1.5752,0,90,6.48630733272925
1.5752,0,100,7.37666493788723
1.5752,0,110,7.79964216112683
1.5752,0,120,7.57115463470452
1.5752,0,130,7.35496604013328
1.5752,0,140,10.4462183763899
1.5752,0,150,41.5621459277452
1.5752,0,160,7.80542100282046
1.5752,0,170,4.51488973268376
1.5752,0,180,39.157082524887
