"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.5755,0,-180,28.792547847445
1.5755,0,-170,5.36930925797193
1.5755,0,-160,6.10491695615633
1.5755,0,-150,25.3113854710255
1.5755,0,-140,9.72513214136998
1.5755,0,-130,6.09139694043866
1.5755,0,-120,6.33906327355156
1.5755,0,-110,6.58327444706571
1.5755,0,-100,6.2560691079965
1.5755,0,-90,5.60274476522832
1.5755,0,-80,4.88513223391806
1.5755,0,-70,4.33615404271863
1.5755,0,-60,4.2306643099144
1.5755,0,-50,4.81137692096392
1.5755,0,-40,6.15013256008755
1.5755,0,-30,8.29484884416092
1.5755,0,-20,11.5920945038481
1.5755,0,-10,17.4732882226198
1.5755,0,0,68.8033093891991
1.5755,0,10,17.3198966984737
1.5755,0,20,11.3619668398919
1.5755,0,30,7.99702590600548
1.5755,0,40,5.85263174473937
1.5755,0,50,4.67720363336487
1.5755,0,60,4.47577064587143
1.5755,0,70,5.03386533776091
1.5755,0,80,5.93896258169365
1.5755,0,90,6.84889483354916
1.5755,0,100,7.47932488333303
1.5755,0,110,7.52180563680129
1.5755,0,120,6.78416281718575
1.5755,0,130,6.10545421890056
1.5755,0,140,9.60929807079797
1.5755,0,150,26.9118680782703
1.5755,0,160,5.80439044027627
1.5755,0,170,5.92834213426068
1.5755,0,180,28.7925478474453
