"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.5754,0,-180,45.6023282230557
1.5754,0,-170,5.71318441164072
1.5754,0,-160,6.72299253746445
1.5754,0,-150,26.7754169706491
1.5754,0,-140,10.1339123824865
1.5754,0,-130,6.91689175684028
1.5754,0,-120,7.98757171184079
1.5754,0,-110,8.93259989886386
1.5754,0,-100,8.89516209919709
1.5754,0,-90,8.13087347716021
1.5754,0,-80,7.02291080088298
1.5754,0,-70,5.89041619254967
1.5754,0,-60,5.06813747550582
1.5754,0,-50,4.97709394492151
1.5754,0,-40,5.92300917282815
1.5754,0,-30,7.94366022598858
1.5754,0,-20,11.2523439650247
1.5754,0,-10,17.1905919622813
1.5754,0,0,89.0438191710373
1.5754,0,10,17.2468647064164
1.5754,0,20,11.3475606828575
1.5754,0,30,8.00524568506477
1.5754,0,40,5.77996773894201
1.5754,0,50,4.31638431290068
1.5754,0,60,3.59773794843709
1.5754,0,70,3.62408011127097
1.5754,0,80,4.15764923747636
1.5754,0,90,4.88132548893807
1.5754,0,100,5.54550155739108
1.5754,0,110,5.90702138053557
1.5754,0,120,5.79289513081663
1.5754,0,130,5.907533577746
1.5754,0,140,9.86343761491702
1.5754,0,150,27.2223507874405
1.5754,0,160,6.50128288929009
1.5754,0,170,5.73834467314259
1.5754,0,180,45.6023282230569
