"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.5748,0,-180,25.0315320759918
1.5748,0,-170,0.991254780057959
1.5748,0,-160,9.11380638432359
1.5748,0,-150,35.9640389219164
1.5748,0,-140,12.9146688836122
1.5748,0,-130,10.2921394922441
1.5748,0,-120,11.0401256650786
1.5748,0,-110,11.6227934676697
1.5748,0,-100,11.2592375102456
1.5748,0,-90,10.17734155646
1.5748,0,-80,8.71527081662259
1.5748,0,-70,7.09128301164986
1.5748,0,-60,5.45099335387715
1.5748,0,-50,4.0079386968136
1.5748,0,-40,3.36910513895808
1.5748,0,-30,4.47803350522698
1.5748,0,-20,7.48519641155062
1.5748,0,-10,13.4173125288121
1.5748,0,0,39.8592932812619
1.5748,0,10,12.3582941977033
1.5748,0,20,6.48409832032581
1.5748,0,30,3.1370772592706
1.5748,0,40,1.71685545705191
1.5748,0,50,2.83938240090114
1.5748,0,60,4.51696378640957
1.5748,0,70,6.1370559515329
1.5748,0,80,7.63027100952817
1.5748,0,90,8.95784114772259
1.5748,0,100,10.0268036529125
1.5748,0,110,10.6551781524052
1.5748,0,120,10.710125600572
1.5748,0,130,10.7471817527432
1.5748,0,140,13.2357399812495
1.5748,0,150,30.4110732300791
1.5748,0,160,12.364939167041
1.5748,0,170,3.71375779195263
1.5748,0,180,25.0315320759916
