"Freq [GHz]","dB(S(1,1)) []"
1.4,-0.659867857116048
1.40015,-0.660937962365966
1.4003,-0.662010618585924
1.40045,-0.663085833746537
1.4006,-0.664163615849009
1.40075,-0.665243972925272
1.4009,-0.666326913038119
1.40105,-0.667412444281349
1.4012,-0.668500574779927
1.40135,-0.669591312690091
1.4015,-0.670684666199547
1.40165,-0.671780643527566
1.4018,-0.672879252925171
1.40195,-0.673980502675249
1.4021,-0.675084401092727
1.40225,-0.676190956524706
1.4024,-0.677300177350618
1.40255,-0.678412071982367
1.4027,-0.679526648864494
1.40285,-0.680643916474312
1.403,-0.681763883322087
1.40315,-0.682886557951151
1.4033,-0.684011948938093
1.40345,-0.685140064892905
1.4036,-0.686270914459124
1.40375,-0.687404506314002
1.4039,-0.688540849168663
1.40405,-0.68967995176827
1.4042,-0.690821822892165
1.40435,-0.691966471354038
1.4045,-0.693113906002099
1.40465,-0.694264135719238
1.4048,-0.695417169423167
1.40495,-0.696573016066621
1.4051,-0.697731684637481
1.40525,-0.698893184158979
1.4054,-0.70005752368984
1.40555,-0.701224712324465
1.4057,-0.702394759193089
1.40585,-0.703567673461948
1.406,-0.704743464333475
1.40615,-0.705922141046438
1.4063,-0.707103712876137
1.40645,-0.708288189134563
1.4066,-0.709475579170586
1.40675,-0.710665892370123
1.4069,-0.711859138156305
1.40705,-0.713055325989682
1.4072,-0.714254465368369
1.40735,-0.715456565828257
1.4075,-0.716661636943161
1.40765,-0.717869688325033
1.4078,-0.719080729624123
1.40795,-0.72029477052917
1.4081,-0.721511820767593
1.40825,-0.722731890105663
1.4084,-0.723954988348701
1.40855,-0.725181125341266
1.4087,-0.726410310967336
1.40885,-0.727642555150503
1.409,-0.728877867854161
1.40915,-0.730116259081712
1.4093,-0.731357738876732
1.40945,-0.732602317323191
1.4096,-0.73385000454564
1.40975,-0.735100810709406
1.4099,-0.736354746020778
1.41005,-0.737611820727237
1.4102,-0.738872045117629
1.41035,-0.740135429522372
1.4105,-0.741401984313656
1.41065,-0.742671719905664
1.4108,-0.743944646754752
1.41095,-0.745220775359669
1.4111,-0.746500116261768
1.41125,-0.747782680045201
1.4114,-0.749068477337127
1.41155,-0.750357518807946
1.4117,-0.751649815171488
1.41185,-0.752945377185229
1.412,-0.754244215650514
1.41215,-0.755546341412761
1.4123,-0.756851765361695
1.41245,-0.75816049843154
1.4126,-0.759472551601275
1.41275,-0.760787935894803
1.4129,-0.762106662381225
1.41305,-0.763428742175039
1.4132,-0.764754186436352
1.41335,-0.766083006371135
1.4135,-0.767415213231421
1.41365,-0.768750818315551
1.4138,-0.770089832968406
1.41395,-0.77143226858162
1.4141,-0.772778136593828
1.41425,-0.774127448490892
1.4144,-0.775480215806143
1.41455,-0.776836450120615
1.4147,-0.778196163063269
1.41485,-0.779559366311252
1.415,-0.780926071590136
1.41515,-0.782296290674137
1.4153,-0.78367003538639
1.41545,-0.785047317599165
1.4156,-0.786428149234141
1.41575,-0.787812542262624
1.4159,-0.789200508705831
1.41605,-0.790592060635095
1.4162,-0.791987210172169
1.41635,-0.793385969489433
1.4165,-0.794788350810187
1.41665,-0.796194366408881
1.4168,-0.79760402861138
1.41695,-0.799017349795236
1.4171,-0.800434342389932
1.41725,-0.801855018877156
1.4174,-0.803279391791057
1.41755,-0.804707473718515
1.4177,-0.80613927729942
1.41785,-0.807574815226921
1.418,-0.809014100247699
1.41815,-0.810457145162265
1.4183,-0.811903962825196
1.41845,-0.813354566145438
1.4186,-0.814808968086575
1.41875,-0.816267181667109
1.4189,-0.817729219960735
1.41905,-0.819195096096626
1.4192,-0.820664823259726
1.41935,-0.822138414691023
1.4195,-0.823615883687837
1.41965,-0.825097243604127
1.4198,-0.826582507850758
1.41995,-0.828071689895803
1.4201,-0.829564803264841
1.42025,-0.831061861541257
1.4204,-0.83256287836652
1.42055,-0.834067867440519
1.4207,-0.835576842521806
1.42085,-0.83708981742798
1.421,-0.83860680603591
1.42115,-0.840127822282097
1.4213,-0.841652880162974
1.42145,-0.843181993735188
1.4216,-0.844715177115951
1.42175,-0.846252444483329
1.4219,-0.84779381007657
1.42205,-0.849339288196423
1.4222,-0.850888893205444
1.42235,-0.852442639528348
1.4225,-0.854000541652294
1.42265,-0.855562614127253
1.4228,-0.857128871566305
1.42295,-0.858699328645982
1.4231,-0.860274000106602
1.42325,-0.861852900752599
1.4234,-0.863436045452864
1.42355,-0.865023449141085
1.4237,-0.866615126816076
1.42385,-0.868211093542132
1.424,-0.869811364449378
1.42415,-0.871415954734097
1.4243,-0.873024879659096
1.42445,-0.874638154554061
1.4246,-0.876255794815892
1.42475,-0.877877815909075
1.4249,-0.879504233366039
1.42505,-0.881135062787502
1.4252,-0.882770319842854
1.42535,-0.884410020270504
1.4255,-0.886054179878266
1.42565,-0.887702814543708
1.4258,-0.889355940214544
1.42595,-0.89101357290899
1.4261,-0.892675728716151
1.42625,-0.894342423796401
1.4264,-0.896013674381761
1.42655,-0.89768949677628
1.4267,-0.899369907356428
1.42685,-0.901054922571474
1.427,-0.902744558943893
1.42715,-0.904438833069747
1.4273,-0.906137761619082
1.42745,-0.907841361336341
1.4276,-0.909549649040729
1.42775,-0.911262641626667
1.4279,-0.912980356064161
1.42805,-0.914702809399221
1.4282,-0.916430018754275
1.42835,-0.918162001328585
1.4285,-0.919898774398661
1.42865,-0.921640355318668
1.4288,-0.923386761520874
1.42895,-0.925138010516057
1.4291,-0.926894119893939
1.42925,-0.928655107323598
1.4294,-0.93042099055393
1.42955,-0.932191787414079
1.4297,-0.93396751581385
1.42985,-0.935748193744181
1.43,-0.937533839277565
1.43015,-0.939324470568517
1.4303,-0.941120105854003
1.43045,-0.942920763453913
1.4306,-0.944726461771511
1.43075,-0.946537219293875
1.4309,-0.948353054592389
1.43105,-0.950173986323186
1.4312,-0.952000033227627
1.43135,-0.95383121413277
1.4315,-0.955667547951833
1.43165,-0.957509053684696
1.4318,-0.959355750418347
1.43195,-0.961207657327398
1.4321,-0.963064793674551
1.43225,-0.964927178811102
1.4324,-0.966794832177413
1.43255,-0.968667773303435
1.4327,-0.97054602180918
1.43285,-0.97242959740525
1.433,-0.97431851989333
1.43315,-0.976212809166682
1.4333,-0.978112485210701
1.43345,-0.980017568103375
1.4336,-0.98192807801585
1.43375,-0.98384403521294
1.4339,-0.985765460053636
1.43405,-0.987692372991663
1.4342,-0.989624794575985
1.43435,-0.991562745451373
1.4345,-0.993506246358932
1.43465,-0.995455318136622
1.4348,-0.997409981719844
1.43495,-0.999370258141974
1.4351,-1.00133616853491
1.43525,-1.00330773412966
1.4354,-1.00528497625684
1.43555,-1.00726791634735
1.4357,-1.00925657593282
1.43585,-1.01125097664627
1.436,-1.01325114022266
1.43615,-1.01525708849948
1.4363,-1.01726884341731
1.43645,-1.01928642702043
1.4366,-1.02130986145744
1.43675,-1.02333916898179
1.4369,-1.02537437195245
1.43705,-1.02741549283448
1.4372,-1.02946255419964
1.43735,-1.03151557872702
1.4375,-1.03357458920364
1.43765,-1.03563960852511
1.4378,-1.03771065969618
1.43795,-1.03978776583147
1.4381,-1.04187095015602
1.43825,-1.04396023600599
1.4384,-1.04605564682926
1.43855,-1.0481572061861
1.4387,-1.05026493774983
1.43885,-1.05237886530747
1.439,-1.05449901276038
1.43915,-1.05662540412496
1.4393,-1.05875806353331
1.43945,-1.0608970152339
1.4396,-1.06304228359225
1.43975,-1.06519389309162
1.4399,-1.0673518683337
1.44005,-1.06951623403929
1.4402,-1.07168701504903
1.44035,-1.07386423632408
1.4405,-1.07604792294683
1.44065,-1.07823810012163
1.4408,-1.0804347931755
1.44095,-1.08263802755882
1.4411,-1.08484782884613
1.44125,-1.08706422273681
1.4414,-1.08928723505585
1.44155,-1.09151689175456
1.4417,-1.09375321891134
1.44185,-1.09599624273244
1.442,-1.09824598955273
1.44215,-1.10050248583643
1.4423,-1.10276575817791
1.44245,-1.10503583330246
1.4426,-1.10731273806705
1.44275,-1.10959649946118
1.4429,-1.11188714460759
1.44305,-1.11418470076311
1.4432,-1.11648919531947
1.44335,-1.11880065580407
1.4435,-1.12111910988084
1.44365,-1.12344458535104
1.4438,-1.12577711015406
1.44395,-1.12811671236831
1.4441,-1.13046342021203
1.44425,-1.13281726204413
1.4444,-1.13517826636505
1.44455,-1.1375464618176
1.4447,-1.13992187718787
1.44485,-1.14230454140604
1.445,-1.14469448354729
1.44515,-1.1470917328327
1.4453,-1.14949631863009
1.44545,-1.15190827045495
1.4456,-1.15432761797134
1.44575,-1.15675439099277
1.4459,-1.15918861948315
1.44605,-1.16163033355769
1.4462,-1.16407956348385
1.44635,-1.16653633968225
1.4465,-1.16900069272759
1.44665,-1.17147265334968
1.4468,-1.17395225243432
1.44695,-1.17643952102427
1.4471,-1.17893449032027
1.44725,-1.18143719168195
1.4474,-1.18394765662886
1.44755,-1.18646591684144
1.4477,-1.18899200416204
1.44785,-1.19152595059587
1.448,-1.1940677883121
1.44815,-1.1966175496448
1.4483,-1.199175267094
1.44845,-1.20174097332674
1.4486,-1.20431470117809
1.44875,-1.20689648365219
1.4489,-1.20948635392334
1.44905,-1.21208434533707
1.4492,-1.21469049141115
1.44935,-1.21730482583677
1.4495,-1.21992738247954
1.44965,-1.22255819538062
1.4498,-1.22519729875788
1.44995,-1.22784472700692
1.4501,-1.23050051470225
1.45025,-1.23316469659842
1.4504,-1.23583730763115
1.45055,-1.23851838291846
1.4507,-1.24120795776187
1.45085,-1.24390606764753
1.451,-1.2466127482474
1.45115,-1.24932803542045
1.4513,-1.25205196521383
1.45145,-1.25478457386409
1.4516,-1.25752589779837
1.45175,-1.26027597363564
1.4519,-1.26303483818792
1.45205,-1.26580252846152
1.4522,-1.26857908165828
1.45235,-1.27136453517682
1.4525,-1.27415892661385
1.45265,-1.27696229376538
1.4528,-1.27977467462804
1.45295,-1.28259610740041
1.4531,-1.28542663048425
1.45325,-1.28826628248589
1.4534,-1.29111510221748
1.45355,-1.2939731286984
1.4537,-1.29684040115657
1.45385,-1.29971695902979
1.454,-1.30260284196714
1.45415,-1.30549808983033
1.4543,-1.30840274269512
1.45445,-1.31131684085266
1.4546,-1.314240424811
1.45475,-1.31717353529638
1.4549,-1.32011621325477
1.45505,-1.32306849985326
1.4552,-1.32603043648154
1.45535,-1.32900206475332
1.4555,-1.33198342650787
1.45565,-1.33497456381143
1.4558,-1.33797551895881
1.45595,-1.34098633447478
1.4561,-1.34400705311573
1.45625,-1.34703771787106
1.4564,-1.35007837196486
1.45655,-1.35312905885735
1.4567,-1.35618982224657
1.45685,-1.35926070606985
1.457,-1.36234175450548
1.45715,-1.36543301197432
1.4573,-1.36853452314136
1.45745,-1.37164633291741
1.4576,-1.37476848646074
1.45775,-1.37790102917872
1.4579,-1.3810440067295
1.45805,-1.38419746502372
1.4582,-1.38736145022617
1.45835,-1.39053600875753
1.4585,-1.3937211872961
1.45865,-1.39691703277953
1.4588,-1.40012359240657
1.45895,-1.40334091363886
1.4591,-1.40656904420269
1.45925,-1.40980803209081
1.4594,-1.41305792556425
1.45955,-1.41631877315412
1.4597,-1.41959062366348
1.45985,-1.42287352616919
1.46,-1.42616753002375
1.46015,-1.42947268485724
1.4603,-1.43278904057918
1.46045,-1.43611664738045
1.4606,-1.43945555573526
1.46075,-1.44280581640304
1.4609,-1.44616748043046
1.46105,-1.44954059915337
1.4612,-1.4529252241988
1.46135,-1.45632140748702
1.4615,-1.45972920123348
1.46165,-1.46314865795096
1.4618,-1.46657983045154
1.46195,-1.47002277184874
1.4621,-1.47347753555958
1.46225,-1.47694417530672
1.4624,-1.48042274512057
1.46255,-1.48391329934147
1.4627,-1.48741589262179
1.46285,-1.49093057992818
1.463,-1.49445741654378
1.46315,-1.49799645807035
1.4633,-1.50154776043061
1.46345,-1.50511137987043
1.4636,-1.50868737296116
1.46375,-1.51227579660186
1.4639,-1.51587670802169
1.46405,-1.51949016478217
1.4642,-1.52311622477957
1.46435,-1.5267549462473
1.4645,-1.53040638775826
1.46465,-1.53407060822727
1.4648,-1.53774766691354
1.46495,-1.54143762342303
1.4651,-1.54514053771105
1.46525,-1.54885647008463
1.4654,-1.55258548120512
1.46555,-1.55632763209069
1.4657,-1.56008298411892
1.46585,-1.56385159902932
1.466,-1.56763353892598
1.46615,-1.57142886628021
1.4663,-1.57523764393313
1.46645,-1.57905993509837
1.4666,-1.58289580336478
1.46675,-1.58674531269908
1.4669,-1.59060852744869
1.46705,-1.59448551234441
1.4672,-1.59837633250325
1.46735,-1.6022810534312
1.4675,-1.60619974102612
1.46765,-1.61013246158054
1.4678,-1.61407928178456
1.46795,-1.61804026872879
1.4681,-1.62201548990721
1.46825,-1.6260050132202
1.4684,-1.63000890697747
1.46855,-1.63402723990109
1.4687,-1.63806008112855
1.46885,-1.64210750021574
1.469,-1.64616956714012
1.46915,-1.65024635230381
1.4693,-1.65433792653669
1.46945,-1.65844436109962
1.4696,-1.66256572768762
1.46975,-1.66670209843307
1.4699,-1.670853545909
1.47005,-1.67502014313234
1.4702,-1.67920196356725
1.47035,-1.68339908112843
1.4705,-1.68761157018452
1.47065,-1.69183950556148
1.4708,-1.69608296254602
1.47095,-1.70034201688904
1.4711,-1.70461674480917
1.47125,-1.70890722299621
1.4714,-1.71321352861476
1.47155,-1.71753573930773
1.4717,-1.72187393320002
1.47185,-1.72622818890211
1.472,-1.73059858551376
1.47215,-1.73498520262773
1.4723,-1.7393881203335
1.47245,-1.74380741922107
1.4726,-1.74824318038477
1.47275,-1.75269548542707
1.4729,-1.7571644164625
1.47305,-1.76165005612154
1.4732,-1.7661524875546
1.47335,-1.77067179443595
1.4735,-1.7752080609678
1.47365,-1.77976137188431
1.4738,-1.78433181245572
1.47395,-1.78891946849244
1.4741,-1.79352442634929
1.47425,-1.7981467729296
1.4744,-1.80278659568954
1.47455,-1.80744398264237
1.4747,-1.81211902236279
1.47485,-1.81681180399122
1.475,-1.82152241723832
1.47515,-1.82625095238931
1.4753,-1.83099750030855
1.47545,-1.835762152444
1.4756,-1.84054500083182
1.47575,-1.84534613810096
1.4759,-1.85016565747777
