"Freq [GHz]","Phi [deg]","Theta [deg]","dB(AxialRatioValue) []"
1.57542,0,-180,1.96048631638666
1.57542,0,-170,7.91515927915568
1.57542,0,-160,4.58413495631614
1.57542,0,-150,29.3536790599695
1.57542,0,-140,13.391640216057
1.57542,0,-130,10.8928430133785
1.57542,0,-120,10.9738579699431
1.57542,0,-110,11.3803776258607
1.57542,0,-100,11.6033026164805
1.57542,0,-90,11.3288439767
1.57542,0,-80,10.46867646362
1.57542,0,-70,9.23736747705592
1.57542,0,-60,7.93132557236655
1.57542,0,-50,6.76602833824712
1.57542,0,-40,5.9177291110029
1.57542,0,-30,6.041809283666
1.57542,0,-20,12.7913162020393
1.57542,0,-10,5.57120457311093
1.57542,0,0,0.860347593446468
1.57542,0,10,6.45076462130347
1.57542,0,20,10.6643371992672
1.57542,0,30,4.99129630953033
1.57542,0,40,5.08305292541217
1.57542,0,50,6.05268220023698
1.57542,0,60,7.28193190283878
1.57542,0,70,8.59975501044553
1.57542,0,80,9.80335425791597
1.57542,0,90,10.6223473999614
1.57542,0,100,10.8563623741999
1.57542,0,110,10.5447792899286
1.57542,0,120,9.86663454092434
1.57542,0,130,9.11830591228034
1.57542,0,140,10.1562235816067
1.57542,0,150,25.5661017767184
1.57542,0,160,5.23859938232517
1.57542,0,170,6.72864587405221
1.57542,0,180,1.96048631638666
