"Freq [GHz]","dB(S(1,1)) []"
1.55,-1.8400465793707
1.550005,-1.84047523698254
1.55001,-1.84090403952591
1.550015,-1.84133298706451
1.55002,-1.84176207966197
1.550025,-1.84219131738203
1.55003,-1.84262070028843
1.550035,-1.84305022844492
1.55004,-1.84347990191537
1.550045,-1.84390972076357
1.55005,-1.84433968505345
1.550055,-1.84476979484894
1.55006,-1.84520005021396
1.550065,-1.84563045121253
1.55007,-1.8460609979087
1.550075,-1.84649169036648
1.55008,-1.84692252865003
1.550085,-1.84735351282345
1.55009,-1.84778464295092
1.550095,-1.84821591909668
1.5501,-1.84864734132493
1.550105,-1.8490789097
1.55011,-1.84951062428616
1.550115,-1.84994248514778
1.55012,-1.85037449234927
1.550125,-1.85080664595503
1.55013,-1.85123894602952
1.550135,-1.85167139263727
1.55014,-1.85210398584278
1.550145,-1.85253672571065
1.55015,-1.85296961230545
1.550155,-1.85340264569183
1.55016,-1.8538358259345
1.550165,-1.85426915309815
1.55017,-1.85470262724753
1.550175,-1.85513624844743
1.55018,-1.85557001676268
1.550185,-1.85600393225815
1.55019,-1.8564379949987
1.550195,-1.85687220504928
1.5502,-1.85730656247489
1.550205,-1.85774106734049
1.55021,-1.85817571971116
1.550215,-1.85861051965194
1.55022,-1.85904546722797
1.550225,-1.85948056250441
1.55023,-1.85991580554643
1.550235,-1.86035119641927
1.55024,-1.86078673518816
1.550245,-1.86122242191843
1.55025,-1.86165825667543
1.550255,-1.86209423952448
1.55026,-1.86253037053102
1.550265,-1.86296664976051
1.55027,-1.86340307727839
1.550275,-1.86383965315022
1.55028,-1.86427637744153
1.550285,-1.86471325021792
1.55029,-1.86515027154503
1.550295,-1.86558744148851
1.5503,-1.86602476011408
1.550305,-1.86646222748746
1.55031,-1.86689984367444
1.550315,-1.86733760874085
1.55032,-1.8677755227525
1.550325,-1.86821358577531
1.55033,-1.86865179787522
1.550335,-1.86909015911816
1.55034,-1.86952866957015
1.550345,-1.86996732929721
1.55035,-1.87040613836542
1.550355,-1.87084509684092
1.55036,-1.87128420478982
1.550365,-1.87172346227833
1.55037,-1.87216286937266
1.550375,-1.87260242613908
1.55038,-1.8730421326439
1.550385,-1.87348198895343
1.55039,-1.87392199513405
1.550395,-1.8743621512522
1.5504,-1.87480245737428
1.550405,-1.87524291356683
1.55041,-1.87568351989633
1.550415,-1.87612427642936
1.55042,-1.87656518323252
1.550425,-1.87700624037244
1.55043,-1.87744744791581
1.550435,-1.87788880592931
1.55044,-1.87833031447972
1.550445,-1.87877197363382
1.55045,-1.87921378345842
1.550455,-1.87965574402039
1.55046,-1.88009785538666
1.550465,-1.88054011762412
1.55047,-1.8809825307998
1.550475,-1.88142509498066
1.55048,-1.88186781023378
1.550485,-1.88231067662627
1.55049,-1.88275369422522
1.550495,-1.88319686309783
1.5505,-1.88364018331127
1.550505,-1.88408365493281
1.55051,-1.88452727802973
1.550515,-1.88497105266933
1.55052,-1.88541497891898
1.550525,-1.88585905684609
1.55053,-1.88630328651806
1.550535,-1.8867476680024
1.55054,-1.88719220136658
1.550545,-1.88763688667817
1.55055,-1.88808172400477
1.550555,-1.88852671341398
1.55056,-1.88897185497348
1.550565,-1.88941714875097
1.55057,-1.88986259481417
1.550575,-1.8903081932309
1.55058,-1.89075394406894
1.550585,-1.89119984739616
1.55059,-1.89164590328047
1.550595,-1.89209211178978
1.5506,-1.89253847299207
1.550605,-1.89298498695535
1.55061,-1.89343165374766
1.550615,-1.89387847343713
1.55062,-1.89432544609183
1.550625,-1.89477257177996
1.55063,-1.89521985056971
1.550635,-1.89566728252933
1.55064,-1.89611486772711
1.550645,-1.89656260623135
1.55065,-1.89701049811041
1.550655,-1.89745854343273
1.55066,-1.8979067422667
1.550665,-1.89835509468083
1.55067,-1.8988036007436
1.550675,-1.8992522605236
1.55068,-1.89970107408942
1.550685,-1.90015004150966
1.55069,-1.90059916285302
1.550695,-1.90104843818823
1.5507,-1.90149786758399
1.550705,-1.90194745110914
1.55071,-1.90239718883247
1.550715,-1.90284708082287
1.55072,-1.90329712714926
1.550725,-1.90374732788054
1.55073,-1.90419768308576
1.550735,-1.90464819283389
1.55074,-1.90509885719402
1.550745,-1.90554967623527
1.55075,-1.90600065002675
1.550755,-1.90645177863766
1.55076,-1.90690306213726
1.550765,-1.90735450059474
1.55077,-1.90780609407946
1.550775,-1.90825784266074
1.55078,-1.90870974640796
1.550785,-1.90916180539056
1.55079,-1.90961401967798
1.550795,-1.91006638933974
1.5508,-1.91051891444536
1.550805,-1.91097159506443
1.55081,-1.91142443126659
1.550815,-1.91187742312147
1.55082,-1.91233057069879
1.550825,-1.91278387406828
1.55083,-1.91323733329973
1.550835,-1.91369094846297
1.55084,-1.91414471962782
1.550845,-1.91459864686422
1.55085,-1.9150527302421
1.550855,-1.91550696983144
1.55086,-1.91596136570226
1.550865,-1.91641591792461
1.55087,-1.9168706265686
1.550875,-1.9173254917044
1.55088,-1.91778051340214
1.550885,-1.91823569173208
1.55089,-1.91869102676447
1.550895,-1.91914651856961
1.5509,-1.91960216721786
1.550905,-1.92005797277958
1.55091,-1.9205139353252
1.550915,-1.9209700549252
1.55092,-1.92142633165007
1.550925,-1.92188276557038
1.55093,-1.92233935675667
1.550935,-1.92279610527959
1.55094,-1.92325301120984
1.550945,-1.92371007461808
1.55095,-1.92416729557508
1.550955,-1.92462467415165
1.55096,-1.92508221041857
1.550965,-1.92553990444676
1.55097,-1.9259977563071
1.550975,-1.92645576607056
1.55098,-1.92691393380815
1.550985,-1.92737225959085
1.55099,-1.9278307434898
1.550995,-1.92828938557607
1.551,-1.92874818592082
1.551005,-1.9292071445953
1.55101,-1.92966626167068
1.551015,-1.93012553721828
1.55102,-1.93058497130944
1.551025,-1.93104456401547
1.55103,-1.93150431540782
1.551035,-1.93196422555791
1.55104,-1.93242429453724
1.551045,-1.93288452241734
1.55105,-1.93334490926976
1.551055,-1.93380545516614
1.55106,-1.9342661601781
1.551065,-1.93472702437735
1.55107,-1.93518804783565
1.551075,-1.93564923062473
1.55108,-1.93611057281642
1.551085,-1.93657207448262
1.55109,-1.93703373569518
1.551095,-1.93749555652607
1.5511,-1.93795753704727
1.551105,-1.93841967733079
1.55111,-1.93888197744873
1.551115,-1.93934443747316
1.55112,-1.93980705747628
1.551125,-1.94026983753023
1.55113,-1.94073277770728
1.551135,-1.94119587807971
1.55114,-1.9416591387198
1.551145,-1.94212255969994
1.55115,-1.94258614109254
1.551155,-1.94304988297003
1.55116,-1.94351378540491
1.551165,-1.94397784846967
1.55117,-1.94444207223692
1.551175,-1.94490645677927
1.55118,-1.94537100216935
1.551185,-1.9458357084799
1.55119,-1.9463005757836
1.551195,-1.94676560415326
1.5512,-1.94723079366173
1.551205,-1.94769614438184
1.55121,-1.94816165638651
1.551215,-1.94862732974871
1.55122,-1.94909316454139
1.551225,-1.94955916083763
1.55123,-1.95002531871048
1.551235,-1.95049163823305
1.55124,-1.95095811947855
1.551245,-1.95142476252013
1.55125,-1.95189156743109
1.551255,-1.95235853428468
1.55126,-1.95282566315425
1.551265,-1.95329295411318
1.55127,-1.95376040723488
1.551275,-1.95422802259281
1.55128,-1.95469580026049
1.551285,-1.95516374031145
1.55129,-1.9556318428193
1.551295,-1.95610010785764
1.5513,-1.95656853550017
1.551305,-1.95703712582061
1.55131,-1.9575058788927
1.551315,-1.95797479479028
1.55132,-1.95844387358717
1.551325,-1.95891311535726
1.55133,-1.9593825201745
1.551335,-1.95985208811286
1.55134,-1.96032181924635
1.551345,-1.96079171364906
1.55135,-1.96126177139506
1.551355,-1.96173199255854
1.55136,-1.96220237721366
1.551365,-1.96267292543467
1.55137,-1.96314363729586
1.551375,-1.96361451287153
1.55138,-1.96408555223607
1.551385,-1.96455675546387
1.55139,-1.9650281226294
1.551395,-1.96549965380716
1.5514,-1.96597134907166
1.551405,-1.96644320849751
1.55141,-1.96691523215936
1.551415,-1.96738742013183
1.55142,-1.96785977248968
1.551425,-1.96833228930764
1.55143,-1.96880497066053
1.551435,-1.9692778166232
1.55144,-1.96975082727051
1.551445,-1.97022400267742
1.55145,-1.97069734291893
1.551455,-1.97117084807001
1.55146,-1.97164451820578
1.551465,-1.9721183534013
1.55147,-1.97259235373176
1.551475,-1.97306651927235
1.55148,-1.9735408500983
1.551485,-1.97401534628492
1.55149,-1.97449000790752
1.551495,-1.97496483504147
1.5515,-1.97543982776223
1.551505,-1.97591498614522
1.55151,-1.97639031026595
1.551515,-1.97686580020002
1.55152,-1.97734145602296
1.551525,-1.97781727781048
1.55153,-1.9782932656382
1.551535,-1.97876941958188
1.55154,-1.97924573971732
1.551545,-1.97972222612029
1.55155,-1.9801988788667
1.551555,-1.98067569803241
1.55156,-1.98115268369341
1.551565,-1.98162983592569
1.55157,-1.98210715480529
1.551575,-1.98258464040828
1.55158,-1.98306229281083
1.551585,-1.98354011208909
1.55159,-1.9840180983193
1.551595,-1.98449625157768
1.5516,-1.98497457194059
1.551605,-1.98545305948439
1.55161,-1.98593171428544
1.551615,-1.98641053642022
1.55162,-1.98688952596521
1.551625,-1.98736868299694
1.55163,-1.98784800759202
1.551635,-1.98832749982703
1.55164,-1.98880715977868
1.551645,-1.98928698752369
1.55165,-1.98976698313879
1.551655,-1.99024714670083
1.55166,-1.99072747828662
1.551665,-1.99120797797308
1.55167,-1.99168864583717
1.551675,-1.99216948195584
1.55168,-1.99265048640618
1.551685,-1.99313165926522
1.55169,-1.9936130006101
1.551695,-1.99409451051802
1.5517,-1.99457618906615
1.551705,-1.99505803633179
1.55171,-1.99554005239225
1.551715,-1.99602223732485
1.55172,-1.99650459120704
1.551725,-1.99698711411621
1.55173,-1.99746980612989
1.551735,-1.99795266732561
1.55174,-1.99843569778095
1.551745,-1.99891889757356
1.55175,-1.99940226678108
1.551755,-1.99988580548124
1.55176,-2.00036951375184
1.551765,-2.00085339167066
1.55177,-2.00133743931557
1.551775,-2.0018216567645
1.55178,-2.00230604409535
1.551785,-2.00279060138617
1.55179,-2.00327532871497
1.551795,-2.00376022615986
1.5518,-2.00424529379898
1.551805,-2.00473053171051
1.55181,-2.00521593997267
1.551815,-2.00570151866375
1.55182,-2.00618726786205
1.551825,-2.00667318764598
1.55183,-2.00715927809392
1.551835,-2.00764553928435
1.55184,-2.00813197129579
1.551845,-2.00861857420676
1.55185,-2.00910534809592
1.551855,-2.00959229304186
1.55186,-2.01007940912331
1.551865,-2.01056669641901
1.55187,-2.01105415500774
1.551875,-2.01154178496836
1.55188,-2.01202958637972
1.551885,-2.01251755932077
1.55189,-2.01300570387051
1.551895,-2.01349402010792
1.5519,-2.0139825081121
1.551905,-2.01447116796217
1.55191,-2.01495999973728
1.551915,-2.01544900351667
1.55192,-2.01593817937957
1.551925,-2.01642752740531
1.55193,-2.01691704767324
1.551935,-2.01740674026276
1.55194,-2.01789660525333
1.551945,-2.01838664272442
1.55195,-2.0188768527556
1.551955,-2.01936723542648
1.55196,-2.01985779081665
1.551965,-2.02034851900582
1.55197,-2.02083942007376
1.551975,-2.02133049410019
1.55198,-2.021821741165
1.551985,-2.02231316134803
1.55199,-2.0228047547292
1.551995,-2.02329652138852
1.552,-2.02378846140599
1.552005,-2.02428057486169
1.55201,-2.02477286183571
1.552015,-2.02526532240823
1.55202,-2.02575795665949
1.552025,-2.02625076466971
1.55203,-2.02674374651921
1.552035,-2.02723690228838
1.55204,-2.02773023205758
1.552045,-2.0282237359073
1.55205,-2.02871741391801
1.552055,-2.02921126617027
1.55206,-2.02970529274471
1.552065,-2.03019949372193
1.55207,-2.03069386918265
1.552075,-2.03118841920761
1.55208,-2.03168314387759
1.552085,-2.03217804327346
