"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-33.1003564912288
1.57542,0,-170,-32.883532808226
1.57542,0,-160,-28.2042492019431
1.57542,0,-150,-24.8511648450615
1.57542,0,-140,-23.4899777616832
1.57542,0,-130,-22.6253457119371
1.57542,0,-120,-21.4973982897545
1.57542,0,-110,-20.1496667451447
1.57542,0,-100,-18.6956563805377
1.57542,0,-90,-17.1146402698891
1.57542,0,-80,-15.2895802039597
1.57542,0,-70,-13.0176127206286
1.57542,0,-60,-10.1293431881936
1.57542,0,-50,-6.76292692813552
1.57542,0,-40,-3.37521185738168
1.57542,0,-30,-0.422726317852604
1.57542,0,-20,1.81238960936834
1.57542,0,-10,3.19240954399261
1.57542,0,0,3.65807154496751
1.57542,0,10,3.19301224878908
1.57542,0,20,1.81636845584188
1.57542,0,30,-0.406219843002675
1.57542,0,40,-3.3278507423923
1.57542,0,50,-6.66094642453103
1.57542,0,60,-9.95460005801104
1.57542,0,70,-12.761021308036
1.57542,0,80,-14.9338198105652
1.57542,0,90,-16.625521299328
1.57542,0,100,-18.0403755311559
1.57542,0,110,-19.3328262222484
1.57542,0,120,-20.6161304589245
1.57542,0,130,-21.9135275232333
1.57542,0,140,-23.184803905825
1.57542,0,150,-24.9240968271105
1.57542,0,160,-28.4740748378697
1.57542,0,170,-32.9968476282392
1.57542,0,180,-33.1003564912288
