"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-29.9780814390684
1.57542,0,-170,-32.1012005009485
1.57542,0,-160,-27.3863283664173
1.57542,0,-150,-23.901277735741
1.57542,0,-140,-23.1499670795648
1.57542,0,-130,-22.8427493843824
1.57542,0,-120,-21.7753346161264
1.57542,0,-110,-20.3355688523888
1.57542,0,-100,-18.854580804605
1.57542,0,-90,-17.320752025785
1.57542,0,-80,-15.601719721266
1.57542,0,-70,-13.4383373352691
1.57542,0,-60,-10.5465299030406
1.57542,0,-50,-7.03916629247213
1.57542,0,-40,-3.48400382878755
1.57542,0,-30,-0.417763411910726
1.57542,0,-20,1.87507391889044
1.57542,0,-10,3.28623184576056
1.57542,0,0,3.78298511439428
1.57542,0,10,3.3598171712131
1.57542,0,20,2.02851278910217
1.57542,0,30,-0.173943380951193
1.57542,0,40,-3.14984386780935
1.57542,0,50,-6.66222741797955
1.57542,0,60,-10.2529134573578
1.57542,0,70,-13.3515426400198
1.57542,0,80,-15.7008460946011
1.57542,0,90,-17.4955886826948
1.57542,0,100,-19.0134866849198
1.57542,0,110,-20.4189426503219
1.57542,0,120,-21.7729939091073
1.57542,0,130,-22.9243469468795
1.57542,0,140,-23.7315703599468
1.57542,0,150,-25.3248124446023
1.57542,0,160,-30.0316814373728
1.57542,0,170,-32.4364541357344
1.57542,0,180,-29.9780814390684
