"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-27.4389785714574
1.57542,0,-170,-22.0857917547081
1.57542,0,-160,-22.4343109082589
1.57542,0,-150,-20.0387099244761
1.57542,0,-140,-16.3843291549921
1.57542,0,-130,-14.6232431811721
1.57542,0,-120,-13.7532636858216
1.57542,0,-110,-12.8733056596162
1.57542,0,-100,-11.6662169289225
1.57542,0,-90,-10.1063263316951
1.57542,0,-80,-8.23256929305506
1.57542,0,-70,-6.15077431011288
1.57542,0,-60,-4.06022828365441
1.57542,0,-50,-2.22874260459168
1.57542,0,-40,-0.927615606622954
1.57542,0,-30,-0.355260051641885
1.57542,0,-20,-0.556394086763445
1.57542,0,-10,-1.24145351258472
1.57542,0,0,-1.51010808468727
1.57542,0,10,-0.751201249671225
1.57542,0,20,0.169921857486042
1.57542,0,30,0.421536423211917
1.57542,0,40,-0.172993444476062
1.57542,0,50,-1.51866428560869
1.57542,0,60,-3.42709656887377
1.57542,0,70,-5.64814507817829
1.57542,0,80,-7.89589814171806
1.57542,0,90,-9.90332676915159
1.57542,0,100,-11.4891854278172
1.57542,0,110,-12.626362065982
1.57542,0,120,-13.5360460150201
1.57542,0,130,-14.7205870516751
1.57542,0,140,-16.6210177859962
1.57542,0,150,-18.6840893126631
1.57542,0,160,-20.5609977438717
1.57542,0,170,-26.0859556657007
1.57542,0,180,-27.4389785714575
