"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-49.2191935839448
1.57542,0,-170,-28.0226010848332
1.57542,0,-160,-27.0250026731073
1.57542,0,-150,-25.2825265716547
1.57542,0,-140,-20.256981645773
1.57542,0,-130,-17.7743227932783
1.57542,0,-120,-16.7182619454015
1.57542,0,-110,-15.8801422616488
1.57542,0,-100,-14.6414742463343
1.57542,0,-90,-12.8668603029677
1.57542,0,-80,-10.6525968355135
1.57542,0,-70,-8.22374715666928
1.57542,0,-60,-5.88981185308287
1.57542,0,-50,-3.98760891284255
1.57542,0,-40,-2.84444401097958
1.57542,0,-30,-2.8041281108876
1.57542,0,-20,-4.3990234068134
1.57542,0,-10,-9.09957469603973
1.57542,0,0,-28.4146977175114
1.57542,0,10,-9.50160455083712
1.57542,0,20,-4.5831583545415
1.57542,0,30,-2.91236136574093
1.57542,0,40,-2.91388279986501
1.57542,0,50,-4.03576499133889
1.57542,0,60,-5.93311741239446
1.57542,0,70,-8.28177896207469
1.57542,0,80,-10.7433634905581
1.57542,0,90,-12.9954156879251
1.57542,0,100,-14.7883803187162
1.57542,0,110,-16.0112433069309
1.57542,0,120,-16.8355402739736
1.57542,0,130,-17.9340775699306
1.57542,0,140,-20.4335754159395
1.57542,0,150,-24.6622474519209
1.57542,0,160,-25.4825408169285
1.57542,0,170,-27.2165396597767
1.57542,0,180,-49.2191935839447
