"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-31.9203853521046
1.57542,0,-170,-32.1077820403387
1.57542,0,-160,-26.8739743290351
1.57542,0,-150,-23.2697872207541
1.57542,0,-140,-22.0044679647855
1.57542,0,-130,-21.3192750143155
1.57542,0,-120,-20.3148371585177
1.57542,0,-110,-19.0763403462537
1.57542,0,-100,-17.7520615115315
1.57542,0,-90,-16.3221600793677
1.57542,0,-80,-14.680223208972
1.57542,0,-70,-12.6190930649891
1.57542,0,-60,-9.90869121685026
1.57542,0,-50,-6.62751676094002
1.57542,0,-40,-3.25979174978795
1.57542,0,-30,-0.316706534265885
1.57542,0,-20,1.89878070043336
1.57542,0,-10,3.25417803182402
1.57542,0,0,3.7006314909008
1.57542,0,10,3.22589896781168
1.57542,0,20,1.84224830412838
1.57542,0,30,-0.405592203955848
1.57542,0,40,-3.39994862517405
1.57542,0,50,-6.86209316061195
1.57542,0,60,-10.2856549088281
1.57542,0,70,-13.1390943387934
1.57542,0,80,-15.3038864644523
1.57542,0,90,-17.0350962556719
1.57542,0,100,-18.5844576844655
1.57542,0,110,-20.0988069318645
1.57542,0,120,-21.640510110221
1.57542,0,130,-23.036510342247
1.57542,0,140,-23.9683535313328
1.57542,0,150,-25.3244339978905
1.57542,0,160,-29.410075575288
1.57542,0,170,-34.3486822856009
1.57542,0,180,-31.9203853521046
