"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-38.0895288418376
1.57542,0,-170,-21.9001956742575
1.57542,0,-160,-18.9605960362226
1.57542,0,-150,-18.1060058142962
1.57542,0,-140,-16.5466687632248
1.57542,0,-130,-15.3923424628447
1.57542,0,-120,-15.0088841020758
1.57542,0,-110,-14.7255500200605
1.57542,0,-100,-13.9231179342729
1.57542,0,-90,-12.4096055270402
1.57542,0,-80,-10.3172659749267
1.57542,0,-70,-7.93494719889846
1.57542,0,-60,-5.61800673339961
1.57542,0,-50,-3.72879139557263
1.57542,0,-40,-2.60630765434123
1.57542,0,-30,-2.59798461001206
1.57542,0,-20,-4.25445721168694
1.57542,0,-10,-9.19572447899414
1.57542,0,0,-33.2372773086775
1.57542,0,10,-8.58439227257161
1.57542,0,20,-3.9160740052655
1.57542,0,30,-2.36114544350504
1.57542,0,40,-2.43348321336909
1.57542,0,50,-3.59629924908786
1.57542,0,60,-5.50508339314516
1.57542,0,70,-7.82706535790812
1.57542,0,80,-10.2085316215977
1.57542,0,90,-12.3053655107267
1.57542,0,100,-13.8407346117564
1.57542,0,110,-14.6814213827628
1.57542,0,120,-14.9950193127276
1.57542,0,130,-15.3989472640887
1.57542,0,140,-16.675735387094
1.57542,0,150,-18.7314959929986
1.57542,0,160,-20.1563472441592
1.57542,0,170,-23.6509862629286
1.57542,0,180,-38.0895288418377
