"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-25.538690161984
1.57542,0,-170,-25.967507971459
1.57542,0,-160,-24.9022259858617
1.57542,0,-150,-24.2213993568903
1.57542,0,-140,-25.1816668021173
1.57542,0,-130,-24.1910926212796
1.57542,0,-120,-21.3364641413954
1.57542,0,-110,-18.9818439342057
1.57542,0,-100,-17.1994591886246
1.57542,0,-90,-15.7936856622431
1.57542,0,-80,-14.8223037591669
1.57542,0,-70,-14.6436796554226
1.57542,0,-60,-16.1506571728085
1.57542,0,-50,-22.0723291408142
1.57542,0,-40,-18.2383568482975
1.57542,0,-30,-9.28202724234918
1.57542,0,-20,-4.55571391460569
1.57542,0,-10,-2.07177225157327
1.57542,0,0,-1.33516593937336
1.57542,0,10,-2.25523008643949
1.57542,0,20,-4.97211149069074
1.57542,0,30,-10.1193633513769
1.57542,0,40,-21.1090976574201
1.57542,0,50,-22.5018864193507
1.57542,0,60,-15.9399064484101
1.57542,0,70,-14.4195770536402
1.57542,0,80,-14.5121762289214
1.57542,0,90,-15.3367720670722
1.57542,0,100,-16.5530943933406
1.57542,0,110,-18.1401258500007
1.57542,0,120,-20.4288887724924
1.57542,0,130,-24.0941730098597
1.57542,0,140,-29.0582877355797
1.57542,0,150,-31.117719867508
1.57542,0,160,-30.8439392300941
1.57542,0,170,-27.4177656438951
1.57542,0,180,-25.538690161984
