"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-26.6514032411782
1.57542,0,-170,-25.4638202016035
1.57542,0,-160,-21.6000069373828
1.57542,0,-150,-20.0616573862959
1.57542,0,-140,-17.8275858822496
1.57542,0,-130,-15.8320974350072
1.57542,0,-120,-14.6258268742948
1.57542,0,-110,-13.6726659879848
1.57542,0,-100,-12.4759051701851
1.57542,0,-90,-10.8465352560761
1.57542,0,-80,-8.80965191908832
1.57542,0,-70,-6.52431079758474
1.57542,0,-60,-4.24007382859993
1.57542,0,-50,-2.23213523569001
1.57542,0,-40,-0.740179002958008
1.57542,0,-30,0.0545968777283881
1.57542,0,-20,0.0411793750820422
1.57542,0,-10,-0.674216913160336
1.57542,0,0,-1.36084908705482
1.57542,0,10,-1.04978626619994
1.57542,0,20,-0.211568721222736
1.57542,0,30,0.160526962929897
1.57542,0,40,-0.287568870155377
1.57542,0,50,-1.51586068276453
1.57542,0,60,-3.32146660748211
1.57542,0,70,-5.43081710984621
1.57542,0,80,-7.56398045412989
1.57542,0,90,-9.49320507714307
1.57542,0,100,-11.0837311310982
1.57542,0,110,-12.2984335119231
1.57542,0,120,-13.2071622306659
1.57542,0,130,-14.1374070825515
1.57542,0,140,-15.8600586897832
1.57542,0,150,-19.1585170193224
1.57542,0,160,-21.9427261376671
1.57542,0,170,-22.5138462054445
1.57542,0,180,-26.6514032411782
