"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-26.3989123757311
1.57542,0,-170,-27.5166101301488
1.57542,0,-160,-28.9282825396653
1.57542,0,-150,-28.4577588969435
1.57542,0,-140,-27.2893847852873
1.57542,0,-130,-23.5148756829255
1.57542,0,-120,-20.1829356744974
1.57542,0,-110,-17.9698515859414
1.57542,0,-100,-16.3839945739579
1.57542,0,-90,-15.1402359738648
1.57542,0,-80,-14.2759789194677
1.57542,0,-70,-14.13504429472
1.57542,0,-60,-15.5643567245894
1.57542,0,-50,-21.3492272311382
1.57542,0,-40,-19.8425213626526
1.57542,0,-30,-9.79096289792704
1.57542,0,-20,-4.77702533648893
1.57542,0,-10,-2.15649986082756
1.57542,0,0,-1.34126250305155
1.57542,0,10,-2.20084871280326
1.57542,0,20,-4.85374798270315
1.57542,0,30,-9.92286507280988
1.57542,0,40,-20.1662750846369
1.57542,0,50,-20.7649383357191
1.57542,0,60,-15.4136389134993
1.57542,0,70,-14.1882273974474
1.57542,0,80,-14.4950160496366
1.57542,0,90,-15.5243519849838
1.57542,0,100,-16.9658541808247
1.57542,0,110,-18.8129720951522
1.57542,0,120,-21.3288105972192
1.57542,0,130,-24.4467554366423
1.57542,0,140,-25.3043704519047
1.57542,0,150,-24.2269690964207
1.57542,0,160,-25.3846102768179
1.57542,0,170,-27.2167019352195
1.57542,0,180,-26.3989123757312
