"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-39.5363173768606
1.57542,0,-170,-22.3908968993458
1.57542,0,-160,-19.3778392516932
1.57542,0,-150,-18.2152160594769
1.57542,0,-140,-16.4678575605633
1.57542,0,-130,-15.3731056018471
1.57542,0,-120,-15.0871143995668
1.57542,0,-110,-14.8732730053102
1.57542,0,-100,-14.1224693367477
1.57542,0,-90,-12.6649822934245
1.57542,0,-80,-10.625652533551
1.57542,0,-70,-8.27089197667145
1.57542,0,-60,-5.94393917289422
1.57542,0,-50,-4.00833190880306
1.57542,0,-40,-2.80805960025263
1.57542,0,-30,-2.69503863887989
1.57542,0,-20,-4.22517713463936
1.57542,0,-10,-8.99482992309089
1.57542,0,0,-36.0284038168732
1.57542,0,10,-8.61884534560589
1.57542,0,20,-3.84951396879333
1.57542,0,30,-2.27096516144786
1.57542,0,40,-2.35238650891518
1.57542,0,50,-3.54091244215912
1.57542,0,60,-5.48015912742868
1.57542,0,70,-7.82870778902024
1.57542,0,80,-10.2276037250093
1.57542,0,90,-12.3292243738668
1.57542,0,100,-13.8519847470374
1.57542,0,110,-14.668586865698
1.57542,0,120,-14.9843861829494
1.57542,0,130,-15.4501423095116
1.57542,0,140,-16.8076310629043
1.57542,0,150,-18.7744850106021
1.57542,0,160,-19.9524587581
1.57542,0,170,-23.3644889795917
1.57542,0,180,-39.5363173768606
