"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-40.4733905552399
1.57542,0,-170,-28.5329388177419
1.57542,0,-160,-26.5806105916808
1.57542,0,-150,-24.6036210941115
1.57542,0,-140,-20.1418776100281
1.57542,0,-130,-17.8233922183939
1.57542,0,-120,-16.8209483330084
1.57542,0,-110,-15.9987434456867
1.57542,0,-100,-14.7589037955303
1.57542,0,-90,-12.9774574802423
1.57542,0,-80,-10.7539473443161
1.57542,0,-70,-8.31257755966184
1.57542,0,-60,-5.96692099146753
1.57542,0,-50,-4.06195992842523
1.57542,0,-40,-2.9270104977263
1.57542,0,-30,-2.89423495258714
1.57542,0,-20,-4.4723227027744
1.57542,0,-10,-9.09275995166925
1.57542,0,0,-33.7598373598847
1.57542,0,10,-9.84674317342893
1.57542,0,20,-4.73822510094398
1.57542,0,30,-2.99129561508805
1.57542,0,40,-2.95848084868855
1.57542,0,50,-4.06756631080625
1.57542,0,60,-5.95448196430904
1.57542,0,70,-8.28013802581885
1.57542,0,80,-10.6977520445087
1.57542,0,90,-12.8825386428827
1.57542,0,100,-14.5944884305843
1.57542,0,110,-15.7515565561201
1.57542,0,120,-16.5501525411289
1.57542,0,130,-17.6501316320941
1.57542,0,140,-20.1752260632842
1.57542,0,150,-24.5258267751867
1.57542,0,160,-25.0907454561666
1.57542,0,170,-26.2135467343029
1.57542,0,180,-40.4733905552399
