"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-40.3376444096778
1.57542,0,-170,-27.8826756563853
1.57542,0,-160,-25.7992242310181
1.57542,0,-150,-24.6023735113068
1.57542,0,-140,-20.0341968270405
1.57542,0,-130,-17.4197524215081
1.57542,0,-120,-16.2162404324952
1.57542,0,-110,-15.321898934814
1.57542,0,-100,-14.1163048774885
1.57542,0,-90,-12.4143502060456
1.57542,0,-80,-10.2769658806363
1.57542,0,-70,-7.91316747854407
1.57542,0,-60,-5.62795250161599
1.57542,0,-50,-3.76599943725354
1.57542,0,-40,-2.66933968337204
1.57542,0,-30,-2.68560300321588
1.57542,0,-20,-4.31776033843367
1.57542,0,-10,-8.93051025351814
1.57542,0,0,-30.5514083458145
1.57542,0,10,-10.2396233311394
1.57542,0,20,-5.02225279821883
1.57542,0,30,-3.21784191193073
1.57542,0,40,-3.13922967225961
1.57542,0,50,-4.2212835959179
1.57542,0,60,-6.10054783498138
1.57542,0,70,-8.42647620495538
1.57542,0,80,-10.8397052096837
1.57542,0,90,-13.0166855163208
1.57542,0,100,-14.7346869200207
1.57542,0,110,-15.9224023766426
1.57542,0,120,-16.7561152525502
1.57542,0,130,-17.8697459910032
1.57542,0,140,-20.3707870950165
1.57542,0,150,-24.3472326420784
1.57542,0,160,-24.3266273913907
1.57542,0,170,-25.4778872952884
1.57542,0,180,-40.3376444096778
