"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-26.7312150467872
1.57542,0,-170,-24.4578218771088
1.57542,0,-160,-21.0016632604744
1.57542,0,-150,-19.8638216399347
1.57542,0,-140,-17.8321777927716
1.57542,0,-130,-15.7639365941727
1.57542,0,-120,-14.4413625541159
1.57542,0,-110,-13.3977615086496
1.57542,0,-100,-12.1569453424671
1.57542,0,-90,-10.5298020422576
1.57542,0,-80,-8.52920346559635
1.57542,0,-70,-6.29898774426922
1.57542,0,-60,-4.07671226869733
1.57542,0,-50,-2.13155350249611
1.57542,0,-40,-0.702309161892216
1.57542,0,-30,0.0285765116858571
1.57542,0,-20,-0.0490897853002943
1.57542,0,-10,-0.819720201679044
1.57542,0,0,-1.52022832909977
1.57542,0,10,-1.1661526739492
1.57542,0,20,-0.288442144979575
1.57542,0,30,0.0939767265418513
1.57542,0,40,-0.364051631038209
1.57542,0,50,-1.61141872515635
1.57542,0,60,-3.43421763485609
1.57542,0,70,-5.54930765386244
1.57542,0,80,-7.67283027350444
1.57542,0,90,-9.57920686246631
1.57542,0,100,-11.1356649273955
1.57542,0,110,-12.3046191637911
1.57542,0,120,-13.1659447590208
1.57542,0,130,-14.0822128735369
1.57542,0,140,-15.894177221189
1.57542,0,150,-19.6435423643526
1.57542,0,160,-23.2769708915851
1.57542,0,170,-23.364343315334
1.57542,0,180,-26.7312150467872
