"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-27.3850050961644
1.57542,0,-170,-24.5151340293848
1.57542,0,-160,-20.2821994316848
1.57542,0,-150,-18.7504756851911
1.57542,0,-140,-16.8277366434672
1.57542,0,-130,-14.9886636541034
1.57542,0,-120,-13.802837583768
1.57542,0,-110,-12.8475167333238
1.57542,0,-100,-11.6652906011418
1.57542,0,-90,-10.0714333586752
1.57542,0,-80,-8.093990982862
1.57542,0,-70,-5.89318800129206
1.57542,0,-60,-3.71279581081564
1.57542,0,-50,-1.82168533322754
1.57542,0,-40,-0.458448152641851
1.57542,0,-30,0.195468884244523
1.57542,0,-20,0.0377054788829517
1.57542,0,-10,-0.790340819845233
1.57542,0,0,-1.49154310676197
1.57542,0,10,-1.14131725696877
1.57542,0,20,-0.329302081179912
1.57542,0,30,-0.0277072551391563
1.57542,0,40,-0.556584726725898
1.57542,0,50,-1.86210622957391
1.57542,0,60,-3.72553856195719
1.57542,0,70,-5.85445397932243
1.57542,0,80,-7.96122782658262
1.57542,0,90,-9.82922800747833
1.57542,0,100,-11.3407314322562
1.57542,0,110,-12.4698728456329
1.57542,0,120,-13.3148241938929
1.57542,0,130,-14.2901758508523
1.57542,0,140,-16.3464415368275
1.57542,0,150,-20.7427899682507
1.57542,0,160,-24.0960021233338
1.57542,0,170,-23.1970705998825
1.57542,0,180,-27.3850050961644
