"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-36.5777891071775
1.57542,0,-170,-34.618563072407
1.57542,0,-160,-27.9329241019897
1.57542,0,-150,-24.201976532221
1.57542,0,-140,-22.7007065323908
1.57542,0,-130,-21.9005477696527
1.57542,0,-120,-20.9638419095725
1.57542,0,-110,-19.7807764620372
1.57542,0,-100,-18.4284319118656
1.57542,0,-90,-16.9005810881745
1.57542,0,-80,-15.0840930066631
1.57542,0,-70,-12.7704036429499
1.57542,0,-60,-9.8131115804136
1.57542,0,-50,-6.40887385696409
1.57542,0,-40,-3.0429263007553
1.57542,0,-30,-0.155817338965023
1.57542,0,-20,1.99413898137626
1.57542,0,-10,3.28446827439048
1.57542,0,0,3.66321832817099
1.57542,0,10,3.11712754196356
1.57542,0,20,1.66555017324845
1.57542,0,30,-0.630784567291372
1.57542,0,40,-3.63285524361489
1.57542,0,50,-7.04553002360713
1.57542,0,60,-10.3748442494587
1.57542,0,70,-13.1426419029751
1.57542,0,80,-15.262356863085
1.57542,0,90,-16.9651136729927
1.57542,0,100,-18.4732841893686
1.57542,0,110,-19.9248839111175
1.57542,0,120,-21.4320927750794
1.57542,0,130,-23.0492685701734
1.57542,0,140,-24.6548488858994
1.57542,0,150,-26.5406610546565
1.57542,0,160,-30.3738935706854
1.57542,0,170,-36.66106563098
1.57542,0,180,-36.5777891071775
