"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-42.1530536693305
1.57542,0,-170,-27.0162922082336
1.57542,0,-160,-25.1237238934261
1.57542,0,-150,-24.0233297222276
1.57542,0,-140,-19.9354414831425
1.57542,0,-130,-17.5397819865211
1.57542,0,-120,-16.4881062657675
1.57542,0,-110,-15.6903714950363
1.57542,0,-100,-14.5130060852976
1.57542,0,-90,-12.7977137342053
1.57542,0,-80,-10.6369755821263
1.57542,0,-70,-8.25884594030655
1.57542,0,-60,-5.97794347140128
1.57542,0,-50,-4.13812037549572
1.57542,0,-40,-3.07276283294561
1.57542,0,-30,-3.12732113721862
1.57542,0,-20,-4.83799560415268
1.57542,0,-10,-9.74592219905864
1.57542,0,0,-39.890571940768
1.57542,0,10,-9.66981297334694
1.57542,0,20,-4.78159559263886
1.57542,0,30,-3.03473970747984
1.57542,0,40,-2.93316470238136
1.57542,0,50,-3.96193264616266
1.57542,0,60,-5.7679152686665
1.57542,0,70,-8.00100232448807
1.57542,0,80,-10.3184891233227
1.57542,0,90,-12.4291936745779
1.57542,0,100,-14.1374246773571
1.57542,0,110,-15.3771875938143
1.57542,0,120,-16.2903355517275
1.57542,0,130,-17.4143241173
1.57542,0,140,-19.6949617976213
1.57542,0,150,-23.3348581137687
1.57542,0,160,-24.5425015645471
1.57542,0,170,-26.5558479755106
1.57542,0,180,-42.1530536693305
