"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-26.3295474512338
1.57542,0,-170,-26.6730231635623
1.57542,0,-160,-25.2525423076435
1.57542,0,-150,-24.4250546793369
1.57542,0,-140,-25.2699700079736
1.57542,0,-130,-23.821116529964
1.57542,0,-120,-20.7448521019714
1.57542,0,-110,-18.3248627807452
1.57542,0,-100,-16.4915759819098
1.57542,0,-90,-15.0149395971385
1.57542,0,-80,-13.928410268304
1.57542,0,-70,-13.533270339288
1.57542,0,-60,-14.5397985729868
1.57542,0,-50,-19.0259912733067
1.57542,0,-40,-22.4900708567766
1.57542,0,-30,-10.9608544973931
1.57542,0,-20,-5.49046032008522
1.57542,0,-10,-2.66745773537217
1.57542,0,0,-1.74582878418615
1.57542,0,10,-2.56248602154581
1.57542,0,20,-5.20906024793461
1.57542,0,30,-10.2166586031176
1.57542,0,40,-19.3667209756483
1.57542,0,50,-19.7744894396975
1.57542,0,60,-15.2906571824822
1.57542,0,70,-14.0932494369032
1.57542,0,80,-14.2993736301076
1.57542,0,90,-15.1568567946653
1.57542,0,100,-16.3357725914693
1.57542,0,110,-17.7973005226592
1.57542,0,120,-19.8231903183308
1.57542,0,130,-22.9561582883124
1.57542,0,140,-27.3601187070039
1.57542,0,150,-31.7733776759557
1.57542,0,160,-34.9394056878877
1.57542,0,170,-28.9232303637634
1.57542,0,180,-26.3295474512338
