"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-27.6902578711712
1.57542,0,-170,-29.9947750303483
1.57542,0,-160,-34.1025260137367
1.57542,0,-150,-31.4167186650632
1.57542,0,-140,-27.256292287552
1.57542,0,-130,-22.8583050716198
1.57542,0,-120,-19.8252528696862
1.57542,0,-110,-17.9038993220295
1.57542,0,-100,-16.5347562432724
1.57542,0,-90,-15.4470770041286
1.57542,0,-80,-14.7015706302373
1.57542,0,-70,-14.673091779885
1.57542,0,-60,-16.2699202470804
1.57542,0,-50,-22.715611652185
1.57542,0,-40,-20.118906917953
1.57542,0,-30,-10.0888834447184
1.57542,0,-20,-5.09112503838586
1.57542,0,-10,-2.42998781976845
1.57542,0,0,-1.54889548335092
1.57542,0,10,-2.34186527216146
1.57542,0,20,-4.93829178786959
1.57542,0,30,-9.92982178840611
1.57542,0,40,-19.6431785723455
1.57542,0,50,-20.4865759554973
1.57542,0,60,-15.4413175669217
1.57542,0,70,-14.2531823426823
1.57542,0,80,-14.60109103997
1.57542,0,90,-15.7000769731859
1.57542,0,100,-17.2527470107186
1.57542,0,110,-19.296324508129
1.57542,0,120,-22.230493692606
1.57542,0,130,-26.0627321386747
1.57542,0,140,-26.0029139258434
1.57542,0,150,-23.817306100151
1.57542,0,160,-24.6059672749194
1.57542,0,170,-27.2891815385644
1.57542,0,180,-27.6902578711712
