"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-26.310056457479
1.57542,0,-170,-24.6023938217664
1.57542,0,-160,-21.3390922225106
1.57542,0,-150,-20.467290118157
1.57542,0,-140,-18.4538583965761
1.57542,0,-130,-16.3019596938663
1.57542,0,-120,-14.9368610316411
1.57542,0,-110,-13.8736846729867
1.57542,0,-100,-12.6206543832037
1.57542,0,-90,-10.9808163905277
1.57542,0,-80,-8.96195794840303
1.57542,0,-70,-6.70445654557899
1.57542,0,-60,-4.44548742245888
1.57542,0,-50,-2.45849330504932
1.57542,0,-40,-0.985226682195157
1.57542,0,-30,-0.199465141084072
1.57542,0,-20,-0.193649492407377
1.57542,0,-10,-0.845921731453357
1.57542,0,0,-1.4182241722231
1.57542,0,10,-0.95735873872367
1.57542,0,20,0.0156572498826294
1.57542,0,30,0.481315066445919
1.57542,0,40,0.0836214057738905
1.57542,0,50,-1.13019074322473
1.57542,0,60,-2.94231240627089
1.57542,0,70,-5.05773502642438
1.57542,0,80,-7.17612332787843
1.57542,0,90,-9.05643017776173
1.57542,0,100,-10.5563721131274
1.57542,0,110,-11.648564864443
1.57542,0,120,-12.4627772371641
1.57542,0,130,-13.4244911434398
1.57542,0,140,-15.3726154989395
1.57542,0,150,-19.214019249234
1.57542,0,160,-22.4863273785797
1.57542,0,170,-22.6408238386311
1.57542,0,180,-26.310056457479
