"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-45.6177703922632
1.57542,0,-170,-26.6101888408596
1.57542,0,-160,-24.5048973173429
1.57542,0,-150,-23.7213309791535
1.57542,0,-140,-19.9057372880793
1.57542,0,-130,-17.4243792723168
1.57542,0,-120,-16.2531772884769
1.57542,0,-110,-15.4069574191383
1.57542,0,-100,-14.2658813690498
1.57542,0,-90,-12.6207188566765
1.57542,0,-80,-10.5228404687509
1.57542,0,-70,-8.18867847603676
1.57542,0,-60,-5.93795404938961
1.57542,0,-50,-4.12530403093621
1.57542,0,-40,-3.09219074676828
1.57542,0,-30,-3.18712530134178
1.57542,0,-20,-4.9548263192237
1.57542,0,-10,-10.0077439914684
1.57542,0,0,-32.5938203892985
1.57542,0,10,-9.27138321301539
1.57542,0,20,-4.54949825619932
1.57542,0,30,-2.89642855714121
1.57542,0,40,-2.87218319099646
1.57542,0,50,-3.95334595558401
1.57542,0,60,-5.79198386284691
1.57542,0,70,-8.05437041011866
1.57542,0,80,-10.4018622788284
1.57542,0,90,-12.5259850695426
1.57542,0,100,-14.2038146349118
1.57542,0,110,-15.3550314428269
1.57542,0,120,-16.1471382225335
1.57542,0,130,-17.1762795876667
1.57542,0,140,-19.446977123196
1.57542,0,150,-23.3101270494593
1.57542,0,160,-24.7045568551535
1.57542,0,170,-26.6194802113452
1.57542,0,180,-45.6177703922632
