"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-32.859030327327
1.57542,0,-170,-32.6223188518885
1.57542,0,-160,-27.4255927204161
1.57542,0,-150,-24.0170099406286
1.57542,0,-140,-23.0017874355605
1.57542,0,-130,-22.5737167307356
1.57542,0,-120,-21.6888404205187
1.57542,0,-110,-20.4301652929439
1.57542,0,-100,-19.0230118013689
1.57542,0,-90,-17.4858875803953
1.57542,0,-80,-15.7004922434806
1.57542,0,-70,-13.4200605528583
1.57542,0,-60,-10.4244554765236
1.57542,0,-50,-6.89086341759457
1.57542,0,-40,-3.36458911180907
1.57542,0,-30,-0.335597253947638
1.57542,0,-20,1.92830103243509
1.57542,0,-10,3.31444354017824
1.57542,0,0,3.7809464834099
1.57542,0,10,3.31560302063767
1.57542,0,20,1.92731253234947
1.57542,0,30,-0.346405407812421
1.57542,0,40,-3.40350234235343
1.57542,0,50,-6.9901237954394
1.57542,0,60,-10.6071614921516
1.57542,0,70,-13.6657817833012
1.57542,0,80,-15.9821551175517
1.57542,0,90,-17.8210629329504
1.57542,0,100,-19.4588281035151
1.57542,0,110,-21.0336397304069
1.57542,0,120,-22.5459113695413
1.57542,0,130,-23.6722083989033
1.57542,0,140,-24.1004834532211
1.57542,0,150,-25.0442418644964
1.57542,0,160,-28.83445818803
1.57542,0,170,-34.9277506018182
1.57542,0,180,-32.859030327327
