"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-29.3259502661804
1.57542,0,-170,-24.9176011983607
1.57542,0,-160,-19.8050172360472
1.57542,0,-150,-17.9480686807875
1.57542,0,-140,-16.0253381955387
1.57542,0,-130,-14.3225924875573
1.57542,0,-120,-13.2400862053438
1.57542,0,-110,-12.3550328193741
1.57542,0,-100,-11.2136271136146
1.57542,0,-90,-9.62675891652092
1.57542,0,-80,-7.63063123872866
1.57542,0,-70,-5.40686784329366
1.57542,0,-60,-3.22304821118477
1.57542,0,-50,-1.36649499524564
1.57542,0,-40,-0.0886936305177295
1.57542,0,-30,0.422685083769142
1.57542,0,-20,0.082986517091376
1.57542,0,-10,-0.891063990353397
1.57542,0,0,-1.60147132881939
1.57542,0,10,-1.25330439088312
1.57542,0,20,-0.569986660139512
1.57542,0,30,-0.408135004954742
1.57542,0,40,-1.01738235466825
1.57542,0,50,-2.35341116144055
1.57542,0,60,-4.22617790247375
1.57542,0,70,-6.36026058540542
1.57542,0,80,-8.47211960476885
1.57542,0,90,-10.3516235395334
1.57542,0,100,-11.905653331722
1.57542,0,110,-13.1453818410312
1.57542,0,120,-14.1769354472398
1.57542,0,130,-15.3652203929495
1.57542,0,140,-17.6123629453958
1.57542,0,150,-21.8451026140821
1.57542,0,160,-23.3619014307389
1.57542,0,170,-22.8600965284476
1.57542,0,180,-29.3259502661804
