"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-28.9493007906559
1.57542,0,-170,-29.4347601452168
1.57542,0,-160,-25.7073799743742
1.57542,0,-150,-24.1746972042422
1.57542,0,-140,-24.7890314371157
1.57542,0,-130,-23.3683217064116
1.57542,0,-120,-20.5188211919954
1.57542,0,-110,-18.31715269797
1.57542,0,-100,-16.6682647381738
1.57542,0,-90,-15.3300989915046
1.57542,0,-80,-14.3482555846632
1.57542,0,-70,-14.0712221471386
1.57542,0,-60,-15.3367082402518
1.57542,0,-50,-20.7512104781148
1.57542,0,-40,-19.74291928733
1.57542,0,-30,-9.71116387382339
1.57542,0,-20,-4.7023720508301
1.57542,0,-10,-2.09853669274057
1.57542,0,0,-1.28976482495867
1.57542,0,10,-2.14072553325007
1.57542,0,20,-4.74703908406246
1.57542,0,30,-9.64336993458573
1.57542,0,40,-19.5616911429935
1.57542,0,50,-24.0086325432408
1.57542,0,60,-16.4419845872882
1.57542,0,70,-14.710641268281
1.57542,0,80,-14.7397709044294
1.57542,0,90,-15.5449542564535
1.57542,0,100,-16.7379814685897
1.57542,0,110,-18.2641415990487
1.57542,0,120,-20.4128213096079
1.57542,0,130,-23.7652163020734
1.57542,0,140,-28.3016665801338
1.57542,0,150,-31.4179167442143
1.57542,0,160,-33.490779510023
1.57542,0,170,-30.4628598758631
1.57542,0,180,-28.9493007906559
