"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-27.6365570027751
1.57542,0,-170,-29.1003410433969
1.57542,0,-160,-32.0259629830828
1.57542,0,-150,-30.6522470170497
1.57542,0,-140,-28.5059362397633
1.57542,0,-130,-23.8974745844158
1.57542,0,-120,-20.3254271839231
1.57542,0,-110,-18.0759536955161
1.57542,0,-100,-16.5066967917436
1.57542,0,-90,-15.2952506949432
1.57542,0,-80,-14.4832589462375
1.57542,0,-70,-14.4319777406042
1.57542,0,-60,-16.0288215254559
1.57542,0,-50,-22.3153336608524
1.57542,0,-40,-19.4722066004768
1.57542,0,-30,-9.77366929649618
1.57542,0,-20,-4.84623898944374
1.57542,0,-10,-2.22947617044803
1.57542,0,0,-1.39094724082363
1.57542,0,10,-2.23748077944881
1.57542,0,20,-4.91588477572826
1.57542,0,30,-10.050092076856
1.57542,0,40,-19.8041232981613
1.57542,0,50,-19.2728364249534
1.57542,0,60,-14.8148533175568
1.57542,0,70,-13.7382863885464
1.57542,0,80,-14.0622319107231
1.57542,0,90,-15.0486309686688
1.57542,0,100,-16.3915157524961
1.57542,0,110,-18.0919589453458
1.57542,0,120,-20.4945859795761
1.57542,0,130,-23.97663099054
1.57542,0,140,-25.9859321441219
1.57542,0,150,-24.7582468837281
1.57542,0,160,-25.8741604143557
1.57542,0,170,-28.7232688602436
1.57542,0,180,-27.6365570027752
