"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-27.6603105656867
1.57542,0,-170,-29.6588012000675
1.57542,0,-160,-32.8077724154387
1.57542,0,-150,-30.7270338340749
1.57542,0,-140,-29.3823347495089
1.57542,0,-130,-24.7837313969625
1.57542,0,-120,-20.878489706732
1.57542,0,-110,-18.4338249330129
1.57542,0,-100,-16.7726179725883
1.57542,0,-90,-15.5305565982488
1.57542,0,-80,-14.7130002596188
1.57542,0,-70,-14.6629450460099
1.57542,0,-60,-16.2804076307601
1.57542,0,-50,-22.6805539589609
1.57542,0,-40,-19.1978699577014
1.57542,0,-30,-9.70368178924836
1.57542,0,-20,-4.83206253915513
1.57542,0,-10,-2.23919464915532
1.57542,0,0,-1.40501028086287
1.57542,0,10,-2.24153922831452
1.57542,0,20,-4.90472390753123
1.57542,0,30,-10.0463949413574
1.57542,0,40,-20.2475716588484
1.57542,0,50,-19.7398096517473
1.57542,0,60,-14.9442353436236
1.57542,0,70,-13.8348288222709
1.57542,0,80,-14.1938581496234
1.57542,0,90,-15.2701093278172
1.57542,0,100,-16.7728378575973
1.57542,0,110,-18.7149168821364
1.57542,0,120,-21.3858748910377
1.57542,0,130,-24.6099717937698
1.57542,0,140,-24.9118768774891
1.57542,0,150,-23.4536481759228
1.57542,0,160,-24.7479328381708
1.57542,0,170,-27.9658331137032
1.57542,0,180,-27.6603105656867
