"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-20.9594213066392
1.57542,0,-170,-23.1023020934254
1.57542,0,-160,-26.8946687246496
1.57542,0,-150,-23.4397840143281
1.57542,0,-140,-19.6880182811296
1.57542,0,-130,-16.3269101742638
1.57542,0,-120,-13.7158639650984
1.57542,0,-110,-11.8014230345314
1.57542,0,-100,-10.2308598773864
1.57542,0,-90,-8.76817745559303
1.57542,0,-80,-7.37248044386462
1.57542,0,-70,-6.15166088513948
1.57542,0,-60,-5.3036984568448
1.57542,0,-50,-5.05331428523298
1.57542,0,-40,-5.51333082187156
1.57542,0,-30,-6.2323466518578
1.57542,0,-20,-5.82714882250983
1.57542,0,-10,-4.37640957892742
1.57542,0,0,-3.63675267231974
1.57542,0,10,-4.28770347095324
1.57542,0,20,-5.69008552290045
1.57542,0,30,-6.16984349557793
1.57542,0,40,-5.56790945324607
1.57542,0,50,-5.18174976892627
1.57542,0,60,-5.4738078920089
1.57542,0,70,-6.34501931476406
1.57542,0,80,-7.57398750264823
1.57542,0,90,-8.9581102945729
1.57542,0,100,-10.3798249043997
1.57542,0,110,-11.869148959639
1.57542,0,120,-13.6508829670261
1.57542,0,130,-16.0629076088491
1.57542,0,140,-19.2152092873805
1.57542,0,150,-23.1816497399683
1.57542,0,160,-28.5706052639068
1.57542,0,170,-23.8780937169994
1.57542,0,180,-20.9594213066392
