"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-25.5663064162087
1.57542,0,-170,-27.6157871519219
1.57542,0,-160,-31.1533647184365
1.57542,0,-150,-29.2676022439489
1.57542,0,-140,-26.2961782102128
1.57542,0,-130,-22.4263873520711
1.57542,0,-120,-19.3574050942355
1.57542,0,-110,-17.3093367949282
1.57542,0,-100,-15.8309390397788
1.57542,0,-90,-14.6556546269415
1.57542,0,-80,-13.8146272715595
1.57542,0,-70,-13.6232296613438
1.57542,0,-60,-14.8031490440577
1.57542,0,-50,-19.1465971389425
1.57542,0,-40,-19.5756345482956
1.57542,0,-30,-10.3143441701371
1.57542,0,-20,-5.22201411323118
1.57542,0,-10,-2.51893348538618
1.57542,0,0,-1.64858439305983
1.57542,0,10,-2.49884908209271
1.57542,0,20,-5.18051403995831
1.57542,0,30,-10.1730557852577
1.57542,0,40,-17.8181492698916
1.57542,0,50,-17.0081302874662
1.57542,0,60,-13.9682272800243
1.57542,0,70,-13.2317065460979
1.57542,0,80,-13.7003616864249
1.57542,0,90,-14.7766817850525
1.57542,0,100,-16.1876543745194
1.57542,0,110,-17.9231333936791
1.57542,0,120,-20.2286790473444
1.57542,0,130,-23.1079217209838
1.57542,0,140,-24.2384163895985
1.57542,0,150,-23.3729449916135
1.57542,0,160,-24.313827800398
1.57542,0,170,-25.9472331580221
1.57542,0,180,-25.5663064162087
