"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-26.6402452579313
1.57542,0,-170,-23.4252665301558
1.57542,0,-160,-24.9026674092033
1.57542,0,-150,-20.3893950286502
1.57542,0,-140,-16.0817953590749
1.57542,0,-130,-14.2228117807425
1.57542,0,-120,-13.3792676969318
1.57542,0,-110,-12.6051239196989
1.57542,0,-100,-11.517440088853
1.57542,0,-90,-10.0407610808737
1.57542,0,-80,-8.20628560063711
1.57542,0,-70,-6.13157694346557
1.57542,0,-60,-4.02864576270722
1.57542,0,-50,-2.17194623798134
1.57542,0,-40,-0.832984495082678
1.57542,0,-30,-0.20864180910412
1.57542,0,-20,-0.34230479993565
1.57542,0,-10,-0.933734638532877
1.57542,0,0,-1.11312113870531
1.57542,0,10,-0.396701657800774
1.57542,0,20,0.37597880951208
1.57542,0,30,0.473434321876089
1.57542,0,40,-0.245696199274852
1.57542,0,50,-1.68675322829165
1.57542,0,60,-3.67224991076692
1.57542,0,70,-5.9608131830518
1.57542,0,80,-8.26892677171911
1.57542,0,90,-10.3297790868107
1.57542,0,100,-11.9664042254866
1.57542,0,110,-13.1517173173524
1.57542,0,120,-14.0766694954044
1.57542,0,130,-15.1666538470367
1.57542,0,140,-16.7511764726603
1.57542,0,150,-18.4094978021311
1.57542,0,160,-20.2503850511635
1.57542,0,170,-25.0264990718117
1.57542,0,180,-26.6402452579313
