"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-29.0434259959969
1.57542,0,-170,-29.0354481361652
1.57542,0,-160,-25.0805502173548
1.57542,0,-150,-23.513646439222
1.57542,0,-140,-24.0837252812378
1.57542,0,-130,-23.1397610540395
1.57542,0,-120,-20.5816166885687
1.57542,0,-110,-18.3560225688101
1.57542,0,-100,-16.5774748420306
1.57542,0,-90,-15.0913964924032
1.57542,0,-80,-13.9600905969668
1.57542,0,-70,-13.4960672017168
1.57542,0,-60,-14.3979916208585
1.57542,0,-50,-18.4490266889691
1.57542,0,-40,-20.0993173522072
1.57542,0,-30,-10.2787763637177
1.57542,0,-20,-5.01893151665307
1.57542,0,-10,-2.29229552673638
1.57542,0,0,-1.46830527455541
1.57542,0,10,-2.42557830029128
1.57542,0,20,-5.31040452361086
1.57542,0,30,-10.8419011845165
1.57542,0,40,-22.7491566866188
1.57542,0,50,-19.7081152976599
1.57542,0,60,-14.9023734094704
1.57542,0,70,-13.7707079798037
1.57542,0,80,-14.0158224905092
1.57542,0,90,-14.8749040297107
1.57542,0,100,-16.0097114632357
1.57542,0,110,-17.3772447340352
1.57542,0,120,-19.272145009776
1.57542,0,130,-22.267556931971
1.57542,0,140,-26.5498573006272
1.57542,0,150,-30.284871065585
1.57542,0,160,-32.6158060891677
1.57542,0,170,-30.2673935488647
1.57542,0,180,-29.0434259959969
