"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-27.6760650368292
1.57542,0,-170,-30.299519273709
1.57542,0,-160,-30.9265310533846
1.57542,0,-150,-28.7129474230203
1.57542,0,-140,-26.9325674010015
1.57542,0,-130,-23.0992151233386
1.57542,0,-120,-19.8859931436184
1.57542,0,-110,-17.7860431332041
1.57542,0,-100,-16.2811739047285
1.57542,0,-90,-15.0849553109834
1.57542,0,-80,-14.2446727073568
1.57542,0,-70,-14.1108904914569
1.57542,0,-60,-15.5068736852769
1.57542,0,-50,-20.8939472442082
1.57542,0,-40,-19.7503741137658
1.57542,0,-30,-9.9962044133413
1.57542,0,-20,-4.97636432437466
1.57542,0,-10,-2.32061685930389
1.57542,0,0,-1.47369139216631
1.57542,0,10,-2.33423428249316
1.57542,0,20,-5.04715354191018
1.57542,0,30,-10.2662006508434
1.57542,0,40,-20.6019702962931
1.57542,0,50,-19.5781835991617
1.57542,0,60,-14.9253611959022
1.57542,0,70,-13.8536147681437
1.57542,0,80,-14.2250641810989
1.57542,0,90,-15.3094687581375
1.57542,0,100,-16.819623079391
1.57542,0,110,-18.7561967669212
1.57542,0,120,-21.3864892763654
1.57542,0,130,-24.5014943468764
1.57542,0,140,-24.6426913729378
1.57542,0,150,-22.9508356582855
1.57542,0,160,-23.6408117258766
1.57542,0,170,-26.2650161908477
1.57542,0,180,-27.6760650368292
