"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-39.9829227192666
1.57542,0,-170,-26.0568019996786
1.57542,0,-160,-24.5211124624834
1.57542,0,-150,-24.3241278605842
1.57542,0,-140,-20.385997819155
1.57542,0,-130,-17.8737544436066
1.57542,0,-120,-16.7425872272454
1.57542,0,-110,-15.8947497787283
1.57542,0,-100,-14.6781483696275
1.57542,0,-90,-12.9181984068032
1.57542,0,-80,-10.7118234426418
1.57542,0,-70,-8.30253988786294
1.57542,0,-60,-6.01209154338395
1.57542,0,-50,-4.17720175941851
1.57542,0,-40,-3.11749819051335
1.57542,0,-30,-3.17037705352649
1.57542,0,-20,-4.88141671616801
1.57542,0,-10,-9.85404206108725
1.57542,0,0,-30.8700339442805
1.57542,0,10,-9.14955291204722
1.57542,0,20,-4.41097954267524
1.57542,0,30,-2.76882259025345
1.57542,0,40,-2.76238433239021
1.57542,0,50,-3.85189832478913
1.57542,0,60,-5.68624048306708
1.57542,0,70,-7.93999436509244
1.57542,0,80,-10.2856580153328
1.57542,0,90,-12.4218672494726
1.57542,0,100,-14.1244739551902
1.57542,0,110,-15.2977898489448
1.57542,0,120,-16.081984068434
1.57542,0,130,-17.0486940257972
1.57542,0,140,-19.1523319994945
1.57542,0,150,-22.6486055550478
1.57542,0,160,-24.2400873034168
1.57542,0,170,-26.6486175286682
1.57542,0,180,-39.9829227192666
