"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-27.075958163189
1.57542,0,-170,-25.6396108439533
1.57542,0,-160,-21.9516358278776
1.57542,0,-150,-20.2158954158902
1.57542,0,-140,-17.9387385575309
1.57542,0,-130,-16.1282677462219
1.57542,0,-120,-15.0933189864115
1.57542,0,-110,-14.218559382798
1.57542,0,-100,-13.0185157391873
1.57542,0,-90,-11.3584527535128
1.57542,0,-80,-9.30140728474313
1.57542,0,-70,-7.01394012802567
1.57542,0,-60,-4.73607162355808
1.57542,0,-50,-2.72564018892041
1.57542,0,-40,-1.20186730148419
1.57542,0,-30,-0.334134574586851
1.57542,0,-20,-0.242928111388576
1.57542,0,-10,-0.833599132829317
1.57542,0,0,-1.34343580610853
1.57542,0,10,-0.81366805925896
1.57542,0,20,0.172550471006013
1.57542,0,30,0.611011857404538
1.57542,0,40,0.18842696219767
1.57542,0,50,-1.02486856823104
1.57542,0,60,-2.80969233597834
1.57542,0,70,-4.8867619870957
1.57542,0,80,-6.97687800868896
1.57542,0,90,-8.85368126118183
1.57542,0,100,-10.3808792441061
1.57542,0,110,-11.5255233449259
1.57542,0,120,-12.3858736938287
1.57542,0,130,-13.3355531407484
1.57542,0,140,-15.1873724030998
1.57542,0,150,-18.9553182327508
1.57542,0,160,-23.0083515497165
1.57542,0,170,-23.5119274764621
1.57542,0,180,-27.075958163189
