"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-41.9172953708182
1.57542,0,-170,-26.4845815597333
1.57542,0,-160,-24.6239206554123
1.57542,0,-150,-23.4746450511118
1.57542,0,-140,-19.3001979841633
1.57542,0,-130,-16.8949924895277
1.57542,0,-120,-15.8854946068437
1.57542,0,-110,-15.1800949421353
1.57542,0,-100,-14.100439836212
1.57542,0,-90,-12.449882076244
1.57542,0,-80,-10.3247973184893
1.57542,0,-70,-7.96847569767189
1.57542,0,-60,-5.70433259640892
1.57542,0,-50,-3.88203135483302
1.57542,0,-40,-2.84085308421372
1.57542,0,-30,-2.92911363449738
1.57542,0,-20,-4.67365503745059
1.57542,0,-10,-9.56944945939471
1.57542,0,0,-40.0506909662525
1.57542,0,10,-9.82507596127429
1.57542,0,20,-4.89528532169486
1.57542,0,30,-3.16177359724157
1.57542,0,40,-3.08492278345782
1.57542,0,50,-4.13549511247877
1.57542,0,60,-5.96821221331329
1.57542,0,70,-8.24520657780896
1.57542,0,80,-10.6173540176728
1.57542,0,90,-12.7692379551437
1.57542,0,100,-14.4844348419205
1.57542,0,110,-15.6979685859536
1.57542,0,120,-16.5872351663991
1.57542,0,130,-17.7686243281854
1.57542,0,140,-20.3296707984002
1.57542,0,150,-24.4236997330509
1.57542,0,160,-24.6231387459913
1.57542,0,170,-26.085416184452
1.57542,0,180,-41.9172953708181
