"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-37.924703386875
1.57542,0,-170,-26.3253388088858
1.57542,0,-160,-24.5164718731721
1.57542,0,-150,-23.8848987200925
1.57542,0,-140,-20.0560100366877
1.57542,0,-130,-17.6453104441322
1.57542,0,-120,-16.555994239537
1.57542,0,-110,-15.742486349213
1.57542,0,-100,-14.567851724754
1.57542,0,-90,-12.8455297519731
1.57542,0,-80,-10.6565644549671
1.57542,0,-70,-8.23670448444649
1.57542,0,-60,-5.91107687310896
1.57542,0,-50,-4.03076085447759
1.57542,0,-40,-2.93506387698156
1.57542,0,-30,-2.97371144882586
1.57542,0,-20,-4.67872696379863
1.57542,0,-10,-9.57107131121421
1.57542,0,0,-35.475504288475
1.57542,0,10,-9.49568736635197
1.57542,0,20,-4.62088202904428
1.57542,0,30,-2.92355228966079
1.57542,0,40,-2.88051922381224
1.57542,0,50,-3.95210819319714
1.57542,0,60,-5.79313465460309
1.57542,0,70,-8.07933501036963
1.57542,0,80,-10.4788166180127
1.57542,0,90,-12.6820735103498
1.57542,0,100,-14.4575668243859
1.57542,0,110,-15.7113297821112
1.57542,0,120,-16.5985066523384
1.57542,0,130,-17.7296153770405
1.57542,0,140,-20.1920962672048
1.57542,0,150,-24.3300548776981
1.57542,0,160,-24.9960475499817
1.57542,0,170,-26.4167683328962
1.57542,0,180,-37.924703386875
