"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-28.0328908207478
1.57542,0,-170,-29.9556523005782
1.57542,0,-160,-38.4589244402618
1.57542,0,-150,-34.7941780232485
1.57542,0,-140,-29.5731279793218
1.57542,0,-130,-24.0379547373795
1.57542,0,-120,-20.3854861371418
1.57542,0,-110,-18.1486122726512
1.57542,0,-100,-16.6006163176538
1.57542,0,-90,-15.3917658305125
1.57542,0,-80,-14.5338163284151
1.57542,0,-70,-14.3642317157232
1.57542,0,-60,-15.7366619906409
1.57542,0,-50,-21.5771059787833
1.57542,0,-40,-20.939722835783
1.57542,0,-30,-10.2133810095673
1.57542,0,-20,-5.05068359610183
1.57542,0,-10,-2.32006726956607
1.57542,0,0,-1.40225937699289
1.57542,0,10,-2.18211712161794
1.57542,0,20,-4.79657910231881
1.57542,0,30,-9.87350765321275
1.57542,0,40,-20.041187681741
1.57542,0,50,-20.0044899121764
1.57542,0,60,-14.9530191417536
1.57542,0,70,-13.7613073422286
1.57542,0,80,-14.0637975725561
1.57542,0,90,-15.0638467736847
1.57542,0,100,-16.421878128987
1.57542,0,110,-18.08420376617
1.57542,0,120,-20.2749067219039
1.57542,0,130,-23.1293992206789
1.57542,0,140,-24.7814668817388
1.57542,0,150,-24.3944513175126
1.57542,0,160,-26.1862802568877
1.57542,0,170,-29.7039968662938
1.57542,0,180,-28.0328908207477
