"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-26.5434453517432
1.57542,0,-170,-28.5228827766576
1.57542,0,-160,-31.1397671714683
1.57542,0,-150,-30.160168574743
1.57542,0,-140,-28.2570231618314
1.57542,0,-130,-23.9391395759881
1.57542,0,-120,-20.415873646185
1.57542,0,-110,-18.0986722779103
1.57542,0,-100,-16.4191138197864
1.57542,0,-90,-15.0793638484319
1.57542,0,-80,-14.1102228280579
1.57542,0,-70,-13.8284620478003
1.57542,0,-60,-14.9819305087955
1.57542,0,-50,-19.7993321712977
1.57542,0,-40,-21.4360610486834
1.57542,0,-30,-10.6048289455937
1.57542,0,-20,-5.29265804617599
1.57542,0,-10,-2.51482105847339
1.57542,0,0,-1.59462132628791
1.57542,0,10,-2.38905335075953
1.57542,0,20,-5.02647313203178
1.57542,0,30,-10.1646923521704
1.57542,0,40,-20.812203692546
1.57542,0,50,-20.2164705450867
1.57542,0,60,-15.079030905368
1.57542,0,70,-13.9341703070993
1.57542,0,80,-14.3104921686793
1.57542,0,90,-15.4216515097048
1.57542,0,100,-16.9571646313298
1.57542,0,110,-18.9130196848549
1.57542,0,120,-21.5798371828729
1.57542,0,130,-24.8498326340317
1.57542,0,140,-25.1584097742531
1.57542,0,150,-23.3889812961069
1.57542,0,160,-23.9726694496558
1.57542,0,170,-26.0842623367425
1.57542,0,180,-26.5434453517433
