"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-26.8569192812128
1.57542,0,-170,-26.8777121099991
1.57542,0,-160,-21.3752397286638
1.57542,0,-150,-18.8327139352046
1.57542,0,-140,-16.5178946195749
1.57542,0,-130,-14.7582526032435
1.57542,0,-120,-13.6584473462514
1.57542,0,-110,-12.7186383688519
1.57542,0,-100,-11.5352379077225
1.57542,0,-90,-9.96404037552394
1.57542,0,-80,-8.02906523740335
1.57542,0,-70,-5.87310202656624
1.57542,0,-60,-3.73108515700607
1.57542,0,-50,-1.86759148861465
1.57542,0,-40,-0.513924965137509
1.57542,0,-30,0.151448500552657
1.57542,0,-20,0.0104020363554647
1.57542,0,-10,-0.831211309977814
1.57542,0,0,-1.58529716490332
1.57542,0,10,-1.23663442132956
1.57542,0,20,-0.360902044834924
1.57542,0,30,0.0112583501311452
1.57542,0,40,-0.447677934186133
1.57542,0,50,-1.67771210512984
1.57542,0,60,-3.46274304907824
1.57542,0,70,-5.51974627818746
1.57542,0,80,-7.56992484383159
1.57542,0,90,-9.40046789743238
1.57542,0,100,-10.8949683828335
1.57542,0,110,-12.0296286844483
1.57542,0,120,-12.8983815685465
1.57542,0,130,-13.8908625226522
1.57542,0,140,-15.9056555115875
1.57542,0,150,-20.1079240271277
1.57542,0,160,-23.4793505601973
1.57542,0,170,-22.6490349713127
1.57542,0,180,-26.8569192812128
