"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-40.9455856988451
1.57542,0,-170,-24.0657574768997
1.57542,0,-160,-20.9746631068192
1.57542,0,-150,-19.3293911424126
1.57542,0,-140,-16.8637272027937
1.57542,0,-130,-15.4555881305781
1.57542,0,-120,-15.0514923802495
1.57542,0,-110,-14.7916409076891
1.57542,0,-100,-14.0124200734213
1.57542,0,-90,-12.5191812451077
1.57542,0,-80,-10.4384917795939
1.57542,0,-70,-8.04131696361002
1.57542,0,-60,-5.66855178224655
1.57542,0,-50,-3.6801198011046
1.57542,0,-40,-2.41825348973416
1.57542,0,-30,-2.22991476564626
1.57542,0,-20,-3.6365300286589
1.57542,0,-10,-8.02520571400131
1.57542,0,0,-28.3336279803041
1.57542,0,10,-9.56044511256663
1.57542,0,20,-4.38072434923219
1.57542,0,30,-2.69890977517599
1.57542,0,40,-2.73655443300189
1.57542,0,50,-3.89903447307965
1.57542,0,60,-5.8278847647047
1.57542,0,70,-8.18403164754372
1.57542,0,80,-10.6015646234198
1.57542,0,90,-12.7170755233512
1.57542,0,100,-14.2358349984711
1.57542,0,110,-15.036570217002
1.57542,0,120,-15.3521825956398
1.57542,0,130,-15.8588187252206
1.57542,0,140,-17.313299024465
1.57542,0,150,-19.3484110915472
1.57542,0,160,-20.282704395633
1.57542,0,170,-23.2281516587411
1.57542,0,180,-40.9455856988451
