"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-26.9252233865318
1.57542,0,-170,-26.4377860095943
1.57542,0,-160,-21.2252655972397
1.57542,0,-150,-19.4265483174134
1.57542,0,-140,-17.1529170916185
1.57542,0,-130,-15.0636696059226
1.57542,0,-120,-13.7528005567816
1.57542,0,-110,-12.7299615104316
1.57542,0,-100,-11.5046915587789
1.57542,0,-90,-9.88008487911809
1.57542,0,-80,-7.88297454735766
1.57542,0,-70,-5.67297500259595
1.57542,0,-60,-3.4897679294632
1.57542,0,-50,-1.60099364529563
1.57542,0,-40,-0.254909492569672
1.57542,0,-30,0.347903842527658
1.57542,0,-20,0.0892635162889661
1.57542,0,-10,-0.891033594245369
1.57542,0,0,-1.75246912885992
1.57542,0,10,-1.46266905686648
1.57542,0,20,-0.623352465580753
1.57542,0,30,-0.265942054684258
1.57542,0,40,-0.724508736639337
1.57542,0,50,-1.95961448844592
1.57542,0,60,-3.77224617017545
1.57542,0,70,-5.88125039331923
1.57542,0,80,-7.99568500266606
1.57542,0,90,-9.88939027164178
1.57542,0,100,-11.4429016615255
1.57542,0,110,-12.6392928846623
1.57542,0,120,-13.5823801580899
1.57542,0,130,-14.6861887927229
1.57542,0,140,-16.9596639979837
1.57542,0,150,-21.8651151864001
1.57542,0,160,-24.1581463904676
1.57542,0,170,-22.290121216762
1.57542,0,180,-26.9252233865318
