"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-37.3847869369064
1.57542,0,-170,-25.1443456193681
1.57542,0,-160,-23.6000958524038
1.57542,0,-150,-23.1394669446967
1.57542,0,-140,-19.7677822463636
1.57542,0,-130,-17.4560432447321
1.57542,0,-120,-16.3136779830491
1.57542,0,-110,-15.4224539500542
1.57542,0,-100,-14.227305739944
1.57542,0,-90,-12.5509541331564
1.57542,0,-80,-10.4403538533943
1.57542,0,-70,-8.09907859776644
1.57542,0,-60,-5.83440663650828
1.57542,0,-50,-3.99058182948088
1.57542,0,-40,-2.90670237916226
1.57542,0,-30,-2.936746744616
1.57542,0,-20,-4.61799945865498
1.57542,0,-10,-9.45034051892736
1.57542,0,0,-29.9730908297962
1.57542,0,10,-9.54755016311282
1.57542,0,20,-4.6614622039605
1.57542,0,30,-2.95641455128695
1.57542,0,40,-2.90533568717957
1.57542,0,50,-3.96670234953142
1.57542,0,60,-5.78522095071157
1.57542,0,70,-8.02070979567168
1.57542,0,80,-10.334079841304
1.57542,0,90,-12.4269096957709
1.57542,0,100,-14.0841106545615
1.57542,0,110,-15.2142834851719
1.57542,0,120,-15.9751131232252
1.57542,0,130,-16.9887643483257
1.57542,0,140,-19.3056374419613
1.57542,0,150,-23.4078016192392
1.57542,0,160,-25.2779171029893
1.57542,0,170,-27.7720172179094
1.57542,0,180,-37.3847869369064
