"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-27.2946901606263
1.57542,0,-170,-29.2958824361079
1.57542,0,-160,-26.985940760372
1.57542,0,-150,-24.5801310106835
1.57542,0,-140,-24.2127758457097
1.57542,0,-130,-22.2910273677158
1.57542,0,-120,-19.4971979931959
1.57542,0,-110,-17.3157407343411
1.57542,0,-100,-15.6200129861334
1.57542,0,-90,-14.1899682043169
1.57542,0,-80,-13.0560449447757
1.57542,0,-70,-12.4846426777332
1.57542,0,-60,-13.030794598109
1.57542,0,-50,-15.8672845388882
1.57542,0,-40,-19.7606315234557
1.57542,0,-30,-11.5460602062037
1.57542,0,-20,-5.89814490785557
1.57542,0,-10,-2.96722158403313
1.57542,0,0,-2.04409102085731
1.57542,0,10,-2.96718593460521
1.57542,0,20,-5.87011285887792
1.57542,0,30,-11.382028293357
1.57542,0,40,-19.5545965808549
1.57542,0,50,-16.4022076286365
1.57542,0,60,-13.4477921887422
1.57542,0,70,-12.7806408935251
1.57542,0,80,-13.227958075702
1.57542,0,90,-14.217105305986
1.57542,0,100,-15.4662998483398
1.57542,0,110,-16.9449819421831
1.57542,0,120,-18.9262909527969
1.57542,0,130,-21.9219463136395
1.57542,0,140,-26.044934406094
1.57542,0,150,-30.2720276241627
1.57542,0,160,-35.8173534690416
1.57542,0,170,-29.9954016265612
1.57542,0,180,-27.2946901606263
