"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-26.8874687058748
1.57542,0,-170,-28.5903567030865
1.57542,0,-160,-33.4447259854055
1.57542,0,-150,-31.7356101759059
1.57542,0,-140,-26.7795478654062
1.57542,0,-130,-22.2804889771065
1.57542,0,-120,-19.344945876528
1.57542,0,-110,-17.496098117845
1.57542,0,-100,-16.1564612293826
1.57542,0,-90,-15.0726520867188
1.57542,0,-80,-14.3225558161743
1.57542,0,-70,-14.2778467619584
1.57542,0,-60,-15.8163874247411
1.57542,0,-50,-22.2294083792264
1.57542,0,-40,-21.5655590010448
1.57542,0,-30,-10.3716391579701
1.57542,0,-20,-5.18686057350714
1.57542,0,-10,-2.4648159647154
1.57542,0,0,-1.58576982200611
1.57542,0,10,-2.43628953421275
1.57542,0,20,-5.14863567542584
1.57542,0,30,-10.3452302499553
1.57542,0,40,-19.8104916679306
1.57542,0,50,-18.2146862936132
1.57542,0,60,-14.2541670623136
1.57542,0,70,-13.3295268071208
1.57542,0,80,-13.7524077704811
1.57542,0,90,-14.8332483527795
1.57542,0,100,-16.2689331058078
1.57542,0,110,-18.0321598159211
1.57542,0,120,-20.396173698045
1.57542,0,130,-23.7231891172951
1.57542,0,140,-26.4991377893015
1.57542,0,150,-26.6084927851398
1.57542,0,160,-28.3434320195682
1.57542,0,170,-29.2128460587999
1.57542,0,180,-26.8874687058748
