"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
1.57542,0,-180,-41.0259208783416
1.57542,0,-170,-25.7757431203199
1.57542,0,-160,-24.7569409600166
1.57542,0,-150,-24.5834137405502
1.57542,0,-140,-20.2315286986384
1.57542,0,-130,-17.6198002102442
1.57542,0,-120,-16.4682773849131
1.57542,0,-110,-15.6498698679822
1.57542,0,-100,-14.4907437843818
1.57542,0,-90,-12.7756363719413
1.57542,0,-80,-10.5785651708591
1.57542,0,-70,-8.14434052577846
1.57542,0,-60,-5.80794466992397
1.57542,0,-50,-3.92338362617314
1.57542,0,-40,-2.82989922205649
1.57542,0,-30,-2.88401672457219
1.57542,0,-20,-4.63965556829366
1.57542,0,-10,-9.67900384893309
1.57542,0,0,-30.0799103793194
1.57542,0,10,-9.22236394789703
1.57542,0,20,-4.52029176124246
1.57542,0,30,-2.88257536353967
1.57542,0,40,-2.86479806432431
1.57542,0,50,-3.95468239221149
1.57542,0,60,-5.81819145887376
1.57542,0,70,-8.13021054097107
1.57542,0,80,-10.5548473057871
1.57542,0,90,-12.784014906262
1.57542,0,100,-14.5905445261453
1.57542,0,110,-15.8810830077286
1.57542,0,120,-16.8246027590771
1.57542,0,130,-18.0887843898592
1.57542,0,140,-20.898643727353
1.57542,0,150,-25.8828545551541
1.57542,0,160,-26.3642404747821
1.57542,0,170,-28.1485996226544
1.57542,0,180,-41.0259208783417
